time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint,dof_tau_left_hip_roll_joint
0.052,0.02695298967608825,0.004485509190510168,0.231174469,0.3905778651837317
0.054,0.028071891328925423,0.004867929391920877,0.23116083209354146,0.3927586473207817
0.056,0.029198430322796134,0.005252123,0.193027496,0.364200592
0.058,0.030335430601953452,0.006018923707724172,0.28001114546564326,0.4125430453587963
0.06,0.0314925499958219,0.006410574046764741,0.3481119814033011,0.402299804844277
0.062,0.032647307970054884,0.006796246858555409,0.2550240321327626,0.38670312965947184
0.064,0.03380995206425415,0.007197731027400524,0.29193331623469143,0.4071704514152966
0.066,0.034982310371180596,0.007950397982259792,0.2825703728645077,0.4135931774487439
0.068,0.03615849367264681,0.008334295350233169,0.2266990074283152,0.49929354768623696
0.07,0.037349718793037674,0.0087331304213664,0.18566718220376774,0.43864735708429714
0.072,0.0385460051363528,0.009485682788725667,0.15997717448572796,0.48851576616397946
0.074,0.039750336217649854,0.00988564025655942,0.32607243426415766,0.4938669479521548
0.076,0.04096113276836698,0.01063585857838806,0.261670547870806,0.5239582110247164
0.078,0.04218552598593229,0.011034097352562574,0.3442026303764005,0.5966675148480334
0.08,0.043415834972645104,0.011787283242089166,0.34081840865909896,0.6134742535081755
0.082,0.04465201650023787,0.012174918008059666,0.17839820251317215,0.6090745023417539
0.084,0.04589708357604791,0.012949495720545977,0.39232281044899425,0.5598474704102012
0.086,0.047158615585767075,0.013705316710520039,0.37157025209625477,0.5935405989877146
0.088,0.04842324947401049,0.014103302711492608,0.29763620650381495,0.5563711078788746
0.09,0.049696268387177354,0.014870906723596575,0.4315303245152236,0.5256624011272597
0.092,0.050975440728793314,0.015636080576514156,0.28847212456755467,0.5237530317401744
0.094,0.05226842995171674,0.016405352411876937,0.3515931708468877,0.49436591958502263
0.096,0.05356712323175966,0.01717230106088407,0.30721897934695575,0.34311138384070056
0.098,0.05487433008802189,0.01793960594621609,0.2668306816079248,0.4779336882663018
0.1,0.05618727661318839,0.018705955309722886,0.39926030833301485,0.46410256903081704
0.102,0.05751416542654424,0.01947514822533699,0.36756066384373137,0.46100138829738757
0.104,0.05884722880529075,0.02024243957699178,0.4617015710764559,0.43536590424365845
0.106,0.060187590112803425,0.021023386464460055,0.4677814408042624,0.42570926066234077
0.108,0.06153492841664677,0.022158669033620484,0.549431931502393,0.3408186987384542
0.11,0.06289507106866953,0.022943937396001906,0.5315374874437173,0.3880142867672537
0.112,0.06426166112197448,0.024092139348754024,0.5257871674053892,0.2969664118994873
0.114,0.06563667155132627,0.025228971636071813,0.5262022802679824,0.2563983282600167
0.116,0.06701706380179212,0.026008116740616784,0.4645786622648817,0.08489190619244562
0.118,0.0684116450952381,0.02716116273459209,0.5488675038424178,0.10825655846099037
0.12,0.06980977775870291,0.028307879790464837,0.595966279725149,0.10660876175983314
0.122,0.0712181714537026,0.029471595946842667,0.5997338377531217,0.02550313657010346
0.124,0.07263123369367754,0.030990695262118492,0.6222286308240574,-0.07800102292998205
0.126,0.0740598114817553,0.032146080349565426,0.596112369732349,-0.06317361030229789
0.128,0.07549377541437255,0.033307933910260996,0.8110908222252413,-0.12266331545477296
0.13,0.07693509773858774,0.03482901609561185,0.7665821403228683,-0.09742458404899514
0.132,0.0783814523507891,0.035977380663561445,0.6714905290797802,-0.13651146725641944
0.134,0.07984407855823102,0.03714334551282663,0.6070864439951079,-0.19596400420427154
0.136,0.08131068150816739,0.038679033156138264,0.7114192932330156,-0.19287214359118
0.138,0.08278585073205799,0.04021314564749911,0.6990091024762979,-0.22317801181394795
0.14,0.08426480352666826,0.04174272481844243,0.6836959597247969,-0.1497420082011467
0.142,0.08576081238666985,0.043266713072809736,0.7542316995617093,-0.17654130917307234
0.144,0.0872609804006437,0.044432209060577155,0.6101817324864058,-0.1481133025084665
0.146,0.08876864828746286,0.045953863790067724,0.6703768913747178,-0.09168375990744922
0.148,0.09028060738302451,0.04711312229866092,0.6668035598807988,0.0058031562566953614
0.15,0.09180927945909849,0.04863915693367529,0.784651486988429,0.06815723748586425
0.152,0.09334227599642432,0.04980396618244611,0.724341960216625,0.08713432507669405
0.154,0.09488272570501545,0.05132413735659929,0.5996961833588584,0.14421367602092747
0.156,0.09642733190624253,0.052471511928443224,0.489708766754577,0.1724955417905947
0.158,0.09798927266177873,0.053640167364309606,0.5171564095645007,0.29494998124880556
0.16,0.09955471071963286,0.055149545277394824,0.7001809892562396,0.32544891163418116
0.162,0.10112766824004754,0.055926742433820904,0.557203515442621,0.3468419583973124
0.164,0.10270466101698159,0.05708720438323568,0.6755923683175894,0.3552637275393997
0.166,0.10429887441951625,0.05860002374925551,0.6823949941113758,0.42055334222275165
0.168,0.10589575968785024,0.05937993355389935,0.5360552942339614,0.460884094
0.17,0.10750159217733112,0.06053040679947669,0.4382372202545195,0.4635002721945766
0.172,0.1091117391622849,0.06166688614074074,0.4287859828666667,0.5392997004191159
0.174,0.11073724228996903,0.06244818683518055,0.5448890576823978,0.5522545745110238
0.176,0.11236601918895384,0.06359901116201716,0.48660255376287553,0.5545307538412018
0.178,0.11400435148834998,0.06475001417665953,0.5906338574989294,0.4671065431895075
0.18,0.11564581552558585,0.06591094336584201,0.5319769713605832,0.4862857931070874
0.182,0.11730383401716739,0.06742323451902207,0.6774728884635659,0.42391513303589745
0.184,0.11896542071632896,0.06820348561323003,0.6133145075462455,0.46558804942514903
0.186,0.12063428309006655,0.06935429361163895,0.6662462890510689,0.44379108977458437
0.188,0.12230630554855297,0.07050122417153111,0.41915974538014356,0.4568872262145933
0.19,0.12399651735447716,0.07166818171363853,0.6735510925666428,0.4338126451030043
0.192,0.1256895270986889,0.07318970908190273,0.7110431820780878,0.41056624188721985
0.194,0.1273899191409172,0.07435399229349254,0.6465580385425672,0.3204407679435224
0.196,0.12909734581338111,0.07589104545406762,0.7017997191400072,0.25612548801326007
0.198,0.13081704280951245,0.07742850664592275,0.7610058929002146,0.06828262248927039
0.2,0.13254098850041732,0.07896312402764538,0.7680361902106768,0.11240773169923736
0.202,0.1342726408030213,0.08049682216186622,0.7237616702504166,0.045048522087598186
0.204,0.1360085657703058,0.08203000458364179,0.7592985351276418,-0.11366862192597016
0.206,0.13775896610230118,0.08358129979658793,0.8503279051330231,-0.16771412613517062
0.208,0.1395137889903445,0.08548583072817154,0.9575226299197142,-0.06387010202108398
0.21,0.14127568908997032,0.08701895174249794,0.9168646421384178,-0.19138634099620447
0.212,0.14303825110659657,0.08855816529916567,0.8521166038629321,-0.1543263697067938
0.214,0.14481995389503818,0.09047583440026247,0.8511219530194465,-0.15428557287425435
0.216,0.14660590065077472,0.09239542607199235,0.909144384989237,-0.18490587213059076
0.218,0.1483977098887436,0.09430495480621812,0.8805099471281594,-0.1740824841251928
0.22,0.150193040863076,0.0958329756126558,0.9416954059415149,-0.052574793896452546
0.222,0.1520071541020481,0.09738916004946493,0.8782144513700356,0.0028672878958382877
0.224,0.153820210730136,0.09929018114314683,0.8769678415743767,0.010292850476082548
0.226,0.15564373558953004,0.10082480185070355,0.796656335474362,0.1359496031605056
0.228,0.15746975533666904,0.1023724723481289,0.7001505598313068,0.29399197660724824
0.23,0.15930540994081996,0.10425352397293447,0.8401447199348291,0.26697784841595446
0.232,0.1611447645132701,0.1054077505418438,0.7843916918440422,0.2912928496815256
0.234,0.1630091253519819,0.10696991093924231,0.6881817405693352,0.4206014148498928
0.236,0.16486559622307143,0.10850360212108909,0.7810364073740148,0.37891433159302607
0.238,0.16673421759173984,0.11003935384089845,0.7892864105938232,0.44598726028263924
0.24,0.16859972434427598,0.11153780843890095,0.66992855240094,0.5102741135791757
0.242,0.17048235574560777,0.11271344673013421,0.6411244458966623,0.5080180385726333
0.244,0.1723625034980242,0.11423146362998443,0.718942419472159,0.5051171222299126
0.246,0.17426540859682807,0.11540060018314406,0.8012851158738793,0.5135730266411237
0.248,0.17616754910059595,0.11693892358379855,0.7416521178932177,0.4809768474953082
0.25,0.1780758288725933,0.11845548528017139,0.7639128804551297,0.486295698364199
0.252,0.17998638364462516,0.1196159530678533,0.7681522100072871,0.39222079039959384
0.254,0.18191459540527005,0.12115348166189284,0.716158461532283,0.3760655503700919
0.256,0.1838446870977354,0.12268966819009053,0.709881352219152,0.396771750916627
0.258,0.18578052819087237,0.12423533177127913,0.7474792795192582,0.2599067465572991
0.26,0.18771864878192254,0.1261483067099976,0.9417513331738818,0.19560566522016262
0.262,0.18967446794515974,0.1280600483824511,0.9728940378397711,0.11141705670290891
0.264,0.19163150705222368,0.12960660999880766,0.9345886168906642,0.1326762053690235
0.266,0.19359547162130036,0.13152560171126426,0.9727774362143536,-0.07959761810480039
0.268,0.19556057546163041,0.1334374326656702,0.8487084931285425,-0.10897503487636016
0.27,0.19754294954274473,0.13534807823709005,1.0219826192738222,-0.09579730938067978
0.272,0.19952722413628235,0.13690955145942083,0.9012632020221667,-0.025317456552377545
0.274,0.2015175657292929,0.13919680849524377,0.8679899172580261,-0.07369200423900119
0.276,0.20350884060172125,0.14111102464756448,0.9731259499083095,-0.09305180123495702
0.278,0.20551759303612735,0.1430318717856972,1.0763330030879894,-0.13316058205659023
0.28,0.2075277577727056,0.14496644290853875,1.0233854614187208,-0.12306682714969631
0.282,0.20954361009421407,0.147253443759748,0.9485594148290537,-0.10432518971302901
0.284,0.2115599925456938,0.1491661472949546,1.0401872425859637,0.014147444607006216
0.286,0.21359583508773394,0.15107662018922782,0.9537983070393232,0.2003566316770734
0.288,0.21563131430360125,0.15263612552237205,0.978053843042477,0.19728010892280157
0.29,0.21767316539947718,0.1549128556807601,0.952845811632304,0.23473650126199525
0.292,0.2197150666885089,0.15644209151222438,0.9042123234786673,0.3348491474744727
0.294,0.22177501828707677,0.15799789244371729,0.8123189991239886,0.37923334292884336
0.296,0.2238354977886266,0.15989945784356743,0.8461387700754739,0.3745301226054608
0.298,0.22590178152282453,0.16143414265541023,0.7979381572615933,0.5109506591500594
0.3,0.22796867591229536,0.16296477458629746,0.646054330402244,0.4680043570556219
0.302,0.23005179241879323,0.16451388162117955,0.7365757446886342,0.5194918783607927
0.304,0.2321365455348671,0.16642212180409913,0.7918580476413251,0.5619297738485463
0.306,0.23422648201188778,0.16795499042177842,0.8140556348640039,0.5273532074155968
0.308,0.2363172643874014,0.16949748033010753,0.8990006437182796,0.4471204693096774
0.31,0.23842439541736227,0.17140749114452658,0.8412683144527785,0.39492957380419746
0.312,0.24053268984862933,0.17295536333468417,1.0041913100212156,0.392094886375447
0.314,0.24264520847937715,0.17487258536095587,0.8188388111512306,0.3379108613592914
0.316,0.24475861063598325,0.17678573151966526,1.0449228143950986,0.24045107807375973
0.318,0.2468889690255157,0.17870890339227374,1.01260311008537,0.11314483610456659
0.32,0.24901922947694508,0.1806269415182847,1.0604924649122096,0.06214656286575342
0.322,0.2511535578924028,0.1825567371418903,1.0384762264728093,-0.033717534016860604
0.324,0.2532892050442319,0.1848380461594255,1.0409838195730698,-0.13751852027109515
0.326,0.2554415255234347,0.18676349996217184,1.0256140076019091,-0.16078099724009548
0.328,0.25759420977315534,0.18869638443531095,1.0140113664448416,-0.12494389346080532
0.33,0.25975062504918617,0.19099668546702317,1.1410277648597742,-0.16234655905466427
0.332,0.2619062454471418,0.19329130239236567,1.0229870639212635,-0.13684369331686014
0.334,0.26408030336099186,0.19558886009938034,1.1172358504010964,-0.06611852968612965
0.336,0.2662527863034927,0.19751865857512213,1.1436408242816631,0.005525691933992613
0.338,0.26843003991012837,0.19980602865302236,1.0513748752598762,-0.0036325260552118044
0.34,0.2706068631874477,0.2017213663729097,0.9451127938375538,0.16421661307692306
0.342,0.2728003205512102,0.20365578872093024,1.080694290875492,0.20049840737173524
0.344,0.27499311553479505,0.20593309070812485,1.0632860007051466,0.2976039946970455
0.346,0.2771889669400785,0.20747895679450915,0.9005631484051582,0.3412016399006418
0.348,0.2793856232754663,0.2093915110552764,0.8424077825778895,0.344585419080402
0.35,0.2815982324325227,0.21131693539227375,0.8727829230540122,0.3908041054801479
0.352,0.2838096625228789,0.21323517757159877,0.9388552476504647,0.5535823174653324
0.354,0.2860244229678953,0.21513900421069518,0.9670461934524064,0.5028506925582887
0.356,0.28823939054393305,0.21668050537124026,0.8014868817310965,0.5062049029284601
0.358,0.2904701853023007,0.21860800294893465,0.8417077973582907,0.40847416961980715
0.36,0.2926990158444206,0.22052295255199525,0.9306557104634902,0.3862756086881477
0.362,0.29493233641217015,0.22244024485002378,0.9482484593989058,0.35717446394172214
0.364,0.29716389723699627,0.2243540313133365,0.9461440600509082,0.3415798890678776
0.366,0.29941210284595204,0.22627636282124106,0.974382897173031,0.24922434168854413
0.368,0.30165851203575683,0.22820930207756462,1.0272786842602168,0.16139412706588824
0.37,0.3039076472250624,0.23050989390156917,1.1857672540235378,0.07592477430171184
0.372,0.3061561797909645,0.23279331740781453,1.1268001900001194,-0.06415738663066077
0.374,0.3084196504171633,0.2347283600703218,1.219502586545888,-0.09280317641728249
0.376,0.3106807813671158,0.23703000415648856,1.2045122832090889,-0.03135466647769561
0.378,0.31294640935596246,0.23934520833519554,1.1554716951396649,-0.1324811326480447
0.38,0.315210114108428,0.24199990974121022,1.1849496910232002,-0.22752341786606076
0.382,0.3174887555766571,0.24394952464631528,1.0961741512072503,-0.1439903485704746
0.384,0.3197652553957092,0.24662281345537948,1.2212242495971644,-0.12542054573394495
0.386,0.3220441304641626,0.24890963939210559,1.2109396833930568,0.011216935293663062
0.388,0.32432130067081194,0.2508347337919904,1.1283983163526599,0.07001284187208608
0.39,0.3266145000965435,0.2531432623233191,1.174055553606104,0.2171299656494993
0.392,0.32890361839635235,0.255431606545498,1.1245517928898974,0.28623597174468596
0.394,0.33119618729536265,0.25735264602450336,1.0540878512735816,0.35120792735303913
0.396,0.3334865911330226,0.2592672383279666,0.9459650972015504,0.38592025675074537
0.398,0.33579131847573623,0.26118596124579807,1.0482623279208487,0.38194557804327095
0.4,0.3380937105701002,0.26311678832331903,0.8953565413738674,0.4778324832479733
0.402,0.34039807689483065,0.2654048709334284,0.9064290499533999,0.3969779346785544
0.404,0.34269903783470873,0.26731888116844377,0.8944240058254463,0.39177328550940455
0.406,0.3450163121693683,0.2692465766628599,1.156493741655246,0.39524241691767786
0.408,0.34732880100178765,0.2711606455675643,1.0059640188846521,0.4002312380439705
0.41,0.34964328451058263,0.2730776763346813,0.9134356261148906,0.3286991249781161
0.412,0.35195546888169216,0.2750032551469534,1.0536876311691756,0.2543010838630825
0.414,0.3542811576496542,0.2773104808665474,1.1493597442401908,0.21605156252546215
0.416,0.356604047029559,0.27961251533222076,1.1418493194585766,0.12148275980975085
0.418,0.35892804844222537,0.2819014967251546,1.2598824327879221,-0.004318520076081788
0.42,0.3612489194841602,0.2838265258401006,1.138516363182896,-0.07954745056881063
0.422,0.36358367761079985,0.28615163553241346,1.2142926160049958,-0.0438263274343999
0.424,0.3659141850986184,0.28881807086268024,1.1831351232949658,-0.08675511739801466
0.426,0.3682439402434063,0.2910999369083871,1.1347049586387097,-0.13491521485935482
0.428,0.3705609256732293,0.2933681820269189,1.2038007064659877,-0.18995995194761733
0.43,0.3729128881561267,0.29608967996345437,1.2748909,0.008119030410686286
0.432,0.3752563003322615,0.29841652154720344,1.2673958144032775,-0.03226302700403752
0.434,0.3775927315607843,0.30070999321112696,1.073564667754993,0.11881546296291012
0.436,0.3799264345307977,0.3030053528583732,1.1195117270956938,0.23740995490622008
0.438,0.38227518267568533,0.3053140197558098,1.07900649469944,0.2935331408381599
0.44,0.38461776029849676,0.30760274770457796,1.065149809323319,0.31439276062517885
0.442,0.3869627557237982,0.3095331541543393,1.1276710834359491,0.3062403060628042
0.444,0.38929837960545516,0.31181428119616994,0.9740171856368641,0.3766704552330341
0.446,0.391652214422201,0.313740634161398,0.96523632663927,0.35517313812954787
0.448,0.3939990893927039,0.3156594997710169,0.9670381995377472,0.4136232605054775
0.45,0.39634634965985266,0.31758793348108494,0.9371897162985963,0.47142383793909115
0.452,0.3986875753645273,0.31988545041218636,1.014237069958184,0.36213983475985667
0.454,0.4010419340913318,0.32217899660536675,1.0732118791992844,0.36424107866261185
0.456,0.40339106505315736,0.32411004222815937,1.1529169655871851,0.29981426758162905
0.458,0.4057345111561086,0.326393604091954,1.1114243839851532,0.24697573457327585
0.46,0.40808188346422586,0.32870501845242367,1.1055803866377019,0.17078271970879713
0.462,0.4104394225493562,0.3310030790542377,1.1556541302062224,0.01968719096638455
0.464,0.4127891949614926,0.3329476030760429,1.1111562232097736,-0.1524600055194279
0.466,0.4151385518306595,0.3356188763158959,1.2681142083615504,-0.036295309654381165
0.468,0.41748086931643147,0.33792710200479154,1.118459391088644,-0.08612870649017729
0.47,0.41983698307879364,0.34061063425023796,1.1905274444247977,-0.11653534518967158
0.472,0.42218515364930886,0.3429214811967819,1.2203710098668652,-0.10456208124946365
0.474,0.4245320594387634,0.34559356039893047,1.2329333093568628,-0.12321995915579322
0.476,0.4268740812783887,0.347899876176752,1.2547274738909353,-0.04303667536187515
0.478,0.42922656401609444,0.35056759059500003,1.2369454333721428,0.14437907635
0.48,0.4315726005026228,0.3525081420843705,1.027620503692676,0.20846189636847776
0.482,0.43391734046042313,0.3551895088737703,1.1617009604334478,0.31472252935012446
0.484,0.4362544260329985,0.35747797541360754,1.1520665628964486,0.3150034393027622
0.486,0.4386036555670521,0.3597733270212284,1.0743587542202744,0.3582716401526535
0.488,0.44094463763157266,0.3616927432457981,0.9251230453294791,0.3792104549138157
0.49,0.4432849231043478,0.3636236912649552,0.9604789616555224,0.4330837645425672
0.492,0.44562173727913634,0.36591489487818224,1.0032693854922674,0.48712633617106826
0.494,0.4479598684451474,0.3678299372824656,1.043405501901855,0.5121457356235787
0.496,0.4502978306666667,0.36976932131876483,1.0123790096738718,0.4634864854821853
0.498,0.45262733566634983,0.37206183271409904,1.0163278565535099,0.3044749763060934
0.5,0.45495155060212866,0.3743562733969849,1.1714148402060303,0.32299358061809047
0.502,0.4572876834969003,0.37666571821880585,1.1300686597577168,0.26371542904063877
0.504,0.4596143791795208,0.37896615246483906,1.0939223385351609,0.08920597278665077
0.506,0.4619386288871294,0.38126833691490125,1.1990528001450629,0.012518299793177739
0.508,0.4642577753230659,0.38357801406175773,1.1711325835809976,-0.08880751172256532
0.51,0.4665805091089522,0.3858848554132872,1.2473060519031487,-0.15442921355176525
0.512,0.4688971062812872,0.3885711804259105,1.1603014932032238,-0.1249950941877015
0.514,0.4712102238575512,0.3912470373039542,1.2876369681507862,-0.1339571977372558
0.516,0.47351925134987477,0.3935614635661905,1.3415398366409523,-0.14189734125333334
0.518,0.47582826669853384,0.39622954715443276,1.2837901628960915,-0.010071499076263108
0.52,0.47813274348748513,0.3985435698695601,1.2316623333345655,-0.02568675262251103
0.522,0.4804335904777169,0.40121619118567164,1.2119258120193432,0.14110362039295524
0.524,0.48273031717014675,0.40352164360961673,1.0688523892568436,0.20476336880147583
0.526,0.4850264888921078,0.40581949482430824,1.1094828306272662,0.2632707780443702
0.528,0.4873171048951132,0.4081229487840286,1.0937961235241955,0.3012034936963051
0.53,0.48960277692964105,0.410410539827451,1.1487889836456329,0.3577428740513369
0.532,0.49187916008026317,0.41233455548147263,1.0764294430592876,0.486030258026536
0.534,0.4941647837523832,0.41462987808588814,1.0733192638219016,0.41294501573517833
0.536,0.4964381661175629,0.4165490287705875,1.0676023186713144,0.42384834506316293
0.538,0.4987081431257428,0.41847912467597764,1.0302349922122904,0.40060032645810056
0.54,0.5009669726097765,0.4207748352912482,1.0166129246056912,0.3705253495992348
0.542,0.5032332566318111,0.42306981873819743,1.0543146314313305,0.2940821993454935
0.544,0.5054893896397997,0.42500056122026225,1.1191577219532776,0.3271796783194279
0.546,0.5077403502792686,0.42730213106364284,1.1628937073083592,0.2046735534769651
0.548,0.5099781832513766,0.4296063007071711,1.2339639884603137,0.03688127333425117
0.55,0.5122275136541901,0.4322897539771101,1.2411485656595136,-0.03441125439437292
0.552,0.5144627934489212,0.43459126733222075,1.1949729694694242,-0.09251689210108476
0.554,0.5166920561384433,0.436906020650423,1.2682052482094601,-0.11684469592207791
0.556,0.5189100222582497,0.4395895577896119,1.3394353043749254,-0.17538214494662685
0.558,0.5211348105269432,0.44226592772183854,1.3491970961905215,-0.17901699223803286
0.56,0.5233473175665594,0.4445644818918146,1.2492243910312164,-0.15593971143905636
0.562,0.5255530464422916,0.44687809728067046,1.1691497768865906,0.02133949246611983
0.564,0.5277474705962688,0.44954472363717873,1.1577794656126719,0.0866978739456067
0.566,0.5299482403822583,0.4518523863829635,1.2153352013997853,0.20888639157265568
0.568,0.5321363024583284,0.4541555143520858,1.1220257111489869,0.29192809947151366
0.57,0.5343171432343434,0.45645780256120755,1.0281582325966248,0.2714146908141193
0.572,0.536485183684997,0.45874071983715653,1.0440718576160095,0.382881165
0.574,0.538658121828803,0.46067618629778095,1.1246617878636365,0.38317161718014797
0.576,0.5408184781803884,0.4629660873344426,1.0559269073864985,0.3941176685906822
0.578,0.5429701485868869,0.4648900753145507,0.9499238539600571,0.4618798121526391
0.58,0.545108567998086,0.467175247763869,1.0456447592864657,0.3894112253143233
0.582,0.547253865470518,0.46909891199161774,0.9810100432063226,0.3844365763879775
0.584,0.5493870639573099,0.4710252247296588,0.9997406444457171,0.296202534998807
0.586,0.5515096844357574,0.4729577330460519,0.9884729127552978,0.29471567575991475
0.588,0.5536152178850299,0.4752448706704205,1.0454750419247634,0.1698397196360369
0.59,0.5557309817173187,0.47755710179405797,1.177924490808734,0.17108202303973272
0.592,0.5578304302164127,0.47986135848420547,1.1558488810262249,0.11022663313124328
0.594,0.5599185263888625,0.4821622478352131,1.2022548604600498,-0.04440045694063873
0.596,0.5619962675181644,0.48445437250364354,1.3424273095662407,-0.013548908301875523
0.598,0.5640736994541776,0.4867610073680086,1.2544435256685667,-0.07809601037881488
0.6,0.5661342150292398,0.48906501375760114,1.1061323694099832,-0.1311552435575772
0.602,0.5681908108868977,0.49174803626739233,1.2234434519413158,-0.1957295691812589
0.604,0.5702280087261749,0.49404260072525374,1.1045582867232238,-0.08701663761134328
0.606,0.5722702453275532,0.4967225672479149,1.183974485841291,-0.03027070062045207
0.608,0.5743030842697674,0.49905566814749014,1.2122694625984263,0.08611956902956958
0.61,0.5763205038783623,0.501356842685918,1.3440905508247178,0.16307140910814022
0.612,0.5783247865834726,0.5036515415380292,1.1416150300706769,0.2395447892406123
0.614,0.580325125426208,0.505944627897707,1.0927793869831293,0.2838925825779969
0.616,0.5823088443124776,0.5078558687548717,1.1462049160083174,0.33392265765601237
0.618,0.5842845791004035,0.509780549417416,1.0116363740421201,0.37693508924704217
0.62,0.5862425992451837,0.5120553131015737,0.863609892758226,0.4551756044363376
0.622,0.5882052851530478,0.5139734369816207,0.9454394668995106,0.40914057330325815
0.624,0.5901512114441664,0.5158938338663948,1.007212093240945,0.44723880585787956
0.626,0.5920840761375371,0.5178225221643137,1.0830796347031677,0.5384976992563768
0.628,0.59400319509839,0.5197333039961901,0.9276895910422669,0.40310377814835097
0.63,0.5959152528589469,0.5216488530858333,1.0464150567589285,0.3780001184267857
0.632,0.5978137998941907,0.5235744833660021,0.9076958110543154,0.24809987800549121
0.634,0.5997029908328976,0.5258679417294916,1.0376315370167877,0.21693895082605072
0.636,0.6015741799353294,0.5277951507244775,1.0662380020571705,0.06332286734134038
0.638,0.6034467656856087,0.5301133468768366,1.1342978642904074,-0.013615974363755824
0.64,0.605297985424821,0.5324050913999048,1.1287430278377542,-0.1322275476025931
0.642,0.6071393233912474,0.5343459642063757,1.1362984194678243,-0.12685748315082668
0.644,0.6089628099443184,0.5370127835296368,1.1038633171319312,-0.09603176491778204
0.646,0.6107813470604906,0.5393199266403801,1.1854641152812353,-0.1264830693729216
0.648,0.6125813513228111,0.5416128782274081,1.033742262348732,-0.14680170761281103
0.65,0.6143688603527454,0.5439006176914225,1.079756336395895,-0.18388026452473602
0.652,0.6161396671217412,0.5458191181129707,1.0839159981548119,-0.14067238869037657
0.654,0.6179075376725083,0.5481269632127914,1.016127938163419,-0.03174103164399283
0.656,0.6196564011151234,0.5504235497807876,1.03650401210358,0.10979181627804295
0.658,0.6213910488499406,0.552355218980299,0.9804236035898409,0.22865256373747925
0.66,0.6231086043991868,0.5546363482388755,1.0737012285820573,0.21811212750382775
0.662,0.6248209702688916,0.5565614680517325,1.027085626554122,0.29954532862951017
0.664,0.6265138951609058,0.5584833522986565,1.0028010351030794,0.3735114753842587
0.666,0.6281920314251248,0.560384393151634,0.8523644090705883,0.35779847753594773
0.668,0.6298518076885403,0.5619250152285885,0.8094205541860661,0.4003492285845045
0.67,0.6315084384111614,0.563857126215291,0.8629590699391698,0.43328933039277195
0.672,0.6331432270606313,0.5657623199398452,0.9070966496664681,0.3689427103079214
0.674,0.6347614465868634,0.5672956412330398,0.9013729734641751,0.38075398518293263
0.676,0.6363630283780911,0.5688405409104264,0.7869536835786456,0.4428473854424937
0.678,0.6379547749297285,0.5707614844567052,0.9269756879083026,0.39522659095153817
0.68,0.6395266070193133,0.5726736231343426,0.8056928144050542,0.33873664338419357
0.682,0.6410836797063435,0.5745910357892361,1.019452563463942,0.25967738109088745
0.684,0.6426201573763903,0.5765028235138075,0.9969702686309624,0.11456678292588164
0.686,0.6441503240389207,0.5784262774598156,0.8882570767648821,0.027463123210204814
0.688,0.6456611336777116,0.5803527708058368,1.0620928656992257,-0.028541357902918403
0.69,0.647153105125104,0.5822710397941667,1.042008536002381,-0.1345838488247619
