time,des_dof_pos_left_ankle_pitch_joint,dof_pos_left_ankle_pitch_joint,dof_vel_left_ankle_pitch_joint,des_dof_pos_left_ankle_roll_joint,dof_pos_left_ankle_roll_joint,dof_vel_left_ankle_roll_joint,des_dof_pos_left_hip_pitch_joint,dof_pos_left_hip_pitch_joint,dof_vel_left_hip_pitch_joint,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint,des_dof_pos_left_hip_yaw_joint,dof_pos_left_hip_yaw_joint,dof_vel_left_hip_yaw_joint,des_dof_pos_left_knee_joint,dof_pos_left_knee_joint,dof_vel_left_knee_joint,des_dof_pos_waist_yaw_joint,dof_pos_waist_yaw_joint,dof_vel_waist_yaw_joint
0.03,-0.24914180174601286,-0.26571131559095884,0.04322220302734231,0.006514914768388479,-0.009649545,0.025367366972657675,0.013029830536776959,0.018908262,0.0070813464706525695,0.4108581804406094,0.341296434,0.007737591297484497,0.010858191293977625,-0.004722357,0.11897822435144004,0.9130298562701739,0.8798770824090412,0.09675993691833759,0.0,0.007400274,-0.11043152262231133
0.032,-0.24841204253644525,-0.265701532,0.12205147463307217,0.006952771463913824,-0.009277317972103514,0.09409659360197056,0.013905543915978456,0.018908262,-0.011944168508784426,0.4115879532858169,0.341296434,-0.00045229296011396053,0.011587953428007182,-0.0043501299721035135,0.2798760512926164,0.9139055498804309,0.879886866,0.06069866306244064,0.0,0.007400274,0.20790017650949674
0.034,-0.24767211041688528,-0.265701532,0.0407980657523718,0.007396729587646077,-0.009266168,0.0528437665761979,0.014793459191032674,0.018908262,-0.09428454255338058,0.4123278710553303,0.341296434,0.008190031822505104,0.012327882646076795,-0.004713885597574156,0.013003038977903225,0.9147934624586215,0.879886866,0.023100527554221206,0.0,0.007775179597574156,0.026441108292061977
0.036,-0.24692859666201716,-0.2653255420572314,0.04637374721819483,0.00784284016416309,-0.009266168,0.0764952787525933,0.01568568132832618,0.01928425292106832,0.11644146792285683,0.41307141387124463,0.341296434,0.04421874109073566,0.01307140027360515,-0.00434729937689281,0.2561622678484559,0.9156857010386266,0.879886866,0.13931262738213904,0.0,0.00740859337689281,-0.0465420360941934
0.038,-0.24617906120810487,-0.265317202,0.016655311934256053,0.008292559198331348,-0.009266168,0.029705377377162626,0.01658511938045292,0.019292593,0.06198451383391004,0.41382092126197856,0.34167185161591695,0.05248442627681661,0.01382093200262217,-0.00433898,0.036064148359861575,0.9165851215263409,0.879886866,0.11023161091695502,0.0,0.007400274,-0.13772090699307957
0.04,-0.24542361896566112,-0.264941956685653,0.15193523497354622,0.008745832017407893,-0.009266168,0.05038760529218303,0.017491664018838678,0.019292593,0.015327155684938032,0.41457639205031593,0.341679811,0.015304973095328883,0.014576387018361751,-0.00433898,0.013358350095090562,0.9174916746833194,0.880262111314347,0.09402746722140133,0.0,0.007400274,0.0022658272681125025
0.042,-0.24466162744899905,-0.264933825,-0.015585686300751883,0.00920302667874166,-0.00889047775689223,0.04789688024060151,0.018406052373689228,0.01966828324310777,0.16985475418796994,0.4153383842917064,0.341679811,0.026458128498746868,0.0153383774699714,-0.00433898,0.05932380104010025,0.9184060425357483,0.880270243,-0.09471875653884713,0.0,0.007400274,-0.0783953754511278
0.044,-0.24389398282919847,-0.264933825,0.046595229354593065,0.009663610349713742,-0.008882791,0.06359679541123275,0.019327220699427484,0.01967597,0.03751836074012377,0.4161060134227099,0.341679811,-0.04642818881675394,0.016106017265267177,-0.00433898,0.09609151646216087,0.9193272205262405,0.880270243,0.08410847236078059,0.0,0.007400274,-0.06667640496811043
0.046,-0.24311935924493444,-0.2645583186743464,0.07646161554458637,0.010128387436710368,-0.008506351241733316,0.025479895467351084,0.020256774857091774,0.02005147534618599,0.17078959442175004,0.4168806527387366,0.341679811,0.05505869095177272,0.0168806466897497,-0.003962540241733318,0.06401323437591024,0.9202567642816448,0.880645748346186,0.13183853683132388,0.0,0.007400274,-0.14708511120257847
0.048,-0.24233909116455998,-0.2641747512565295,0.12191608686511629,0.010596547294777008,-0.00849846,0.04539841369874777,0.021193093605771523,0.020059347,0.17245068173452593,0.41766091983544,0.3420555077234347,0.037781471231127,0.017660910851657524,-0.003954649,0.1141644031924866,0.9211931088003816,0.88065362,0.09746413323864042,0.0,0.007775969743470483,0.0785133535427549
0.05,-0.2415523874163489,-0.26416707,0.14676492589292955,0.01106856918636797,-0.00849846,0.005354022564444977,0.022137138356291705,0.020059347,0.08329466465100752,0.4184476235836511,0.342063189,0.04486151325515679,0.018447615616539563,-0.003954649,0.1092218737759628,0.9221371652905148,0.8810302982902111,0.1451966995051866,0.0,0.007407907713962084,0.06820544046977466
0.052,-0.24075997546901073,-0.263790435761621,0.1397745047487485,0.011544018508939213,-0.008122759678903456,0.09039341907914185,0.023088036050059595,0.020435047321096543,0.07191376129201431,0.41924003554707984,0.342439823238379,0.09884512574493445,0.01924002954707986,-0.003954649,-0.00903032979356376,0.9230880588569725,0.8814136513210965,0.19164085467246722,0.0,0.007400274,-0.13845697027127535
0.054,-0.23996134346505824,-0.26340753355399454,0.17098227989105846,0.012023197079866889,-0.008115083,0.09806153027658054,0.024046395159733776,0.020442724,0.10815618217454459,0.42003866853494176,0.342447519,0.0626110865926896,0.02003866247171381,-0.003579442553994523,0.07218402803571854,0.924046405875208,0.881421328,0.18659442914716037,0.0,0.007400274,-0.05456156112727706
0.056,-0.2391586816283566,-0.26303140258615854,0.21706517325555294,0.012504791635875402,-0.007747123545943418,0.08949108548304886,0.025009584258861437,0.020811599088847322,0.07907354490343699,0.42084133017830294,0.3428154784540566,0.06765615750923544,0.020841320371643393,-0.003571272,0.01103095929717092,0.9250095770139636,0.8817892874540566,0.11968240207622165,0.0,0.007400274,-0.0321396052779986
0.058,-0.23834654057746477,-0.263015985,0.218967438,0.012992077281690141,-0.007361667851829633,0.07746209854829034,0.025984154563380282,0.02119709314817037,0.08548023417756449,0.4216534564084507,0.342830896,0.13565358472825434,0.02165346146478873,-0.003201233851829634,0.059939947112177566,0.9259841291690141,0.8821747431481703,0.16106789996820636,0.0,0.007400274,-0.034226095092381524
0.06,-0.23752826681718636,-0.26264153234700277,0.15041091862477385,0.013483043406093787,-0.007348329,0.0976980036186226,0.02696608682742204,0.021584884652997224,0.2425439430642866,0.4224717291828136,0.342830896,0.023334478106139186,0.022471738015234468,-0.003187895,-0.002287345769870955,0.9269661036598429,0.8825634654688217,0.1453724326499819,0.0,0.007400274,0.0014363429126764
0.062,-0.23670600947079898,-0.262632608,0.0720668582561925,0.013976391106532903,-0.00697678183368719,0.1478466778995046,0.027952783199331182,0.021593809,0.13121913348761502,0.42329398652920097,0.342830896,0.09583070228520879,0.023293984529201003,-0.0028172701012031142,0.07289176464048124,0.9279527892268004,0.882572412,0.1437803037091295,0.0,0.007400274,0.07456990754140128
0.064,-0.2358749325175449,-0.2622566723200193,0.1246556272515989,0.014475036548233615,-0.006963998,0.11999895464221069,0.02895007309646723,0.021968812494871485,0.20129262879232535,0.4241250634824551,0.3432058994948715,0.029761819931096903,0.02412506155977162,-0.002804518,0.1829984465908049,0.9289500813438801,0.8833224199679016,0.3509095819285628,0.0,0.007400274,0.13676267707505732
0.066,-0.23504091934908136,-0.26151167724719104,0.18745546706179778,0.014975448142448103,-0.006595697623595505,0.10966423073595506,0.029950896284896205,0.022346402859550564,0.13140930193258427,0.4249590764504892,0.34358257433707867,0.06634144270224719,0.024959079584108805,-0.002435301140449438,0.1590123975561798,0.9299509199909329,0.883339167,0.14620525946067414,0.0,0.007400274,0.05013984544382023
0.068,-0.23419827398578594,-0.261481524,0.17507769876357906,0.015481031865384614,-0.006580621,0.062071200163069835,0.030962063730769228,0.022361517,0.057564381856086325,0.4258017074548495,0.343597651,0.11557533682747333,0.02580172012792642,-0.002420187,0.023846202854025222,0.9309620657876254,0.8837134801645248,0.18292622380383122,0.0,0.007400274,0.21191126768974297
0.07,-0.23334861731350579,-0.2611060289666467,0.2464531410243873,0.015990829827989037,-0.006204192562104005,0.09446501389970113,0.03198165965597807,0.023112505107830243,0.19633427946156606,0.4266513946704017,0.34397407845845784,0.22134875144937238,0.02665138470258672,-0.0020446929460848774,0.11026960503048416,0.931981665237573,0.8840989714584578,0.18880718404722055,0.0,0.007400274,-0.07402183085941422
0.072,-0.23249445301331273,-0.26034626895363533,0.27186978627938024,0.01650332933745394,-0.005820818151489869,0.12081323884672228,0.03300665867490788,0.023128271,0.1825442772387366,0.42750555798668727,0.343981981,0.19814000901823597,0.02750554987436111,-0.0016613381514898689,0.1629659662990465,0.933006638787234,0.8844823468278903,0.17037500217938023,0.0,0.007400274,-0.06217565555077473
0.074,-0.23163665436591183,-0.2599628141540796,0.24603589173958212,0.017018005253873657,-0.005812913,0.1194217465954243,0.03403601049463647,0.023495895845920392,0.24072102753916189,0.4283633566340882,0.3443496058459204,0.16395190652340375,0.028363341752085817,-0.0012858081540796078,0.2649954764297887,0.9340359973504171,0.8848578768459204,0.24314583401260653,0.0,0.007400274,-0.0413135231536127
0.076,-0.2307703346813527,-0.25957676888787407,0.19332438306273286,0.01753780252369612,-0.005071407267996634,0.1845141040895325,0.0350756040733508,0.024253153732003364,0.22554331336534073,0.4292296763316266,0.34473565014625646,0.04018084369787285,0.02922967022779233,-0.001270056,0.1617340502253335,0.9350755805016671,0.8852439211462565,0.13603859753118616,0.0,0.007029061380122581,-0.09496638687068862
0.078,-0.22989868247732698,-0.2591947836387968,0.16953232244587874,0.01806078870405728,-0.005045205,0.12398132318048317,0.036121578384248204,0.024647341621151113,0.13352426660409758,0.4301013291527446,0.344748735,0.054898209984130746,0.030101315474940334,-0.0009011546789436287,0.2311632654066793,0.9361215869904534,0.8856249916211512,0.2698191007039318,0.0,0.007015944,-0.15401713983230697
0.08,-0.22901910456272487,-0.25880536279008604,0.2802526230658102,0.018588534667546175,-0.00467121379008605,0.143952642660526,0.03717706836099784,0.02503672420991395,0.2987996328824385,0.43098087645022787,0.3451227271854321,0.03485526440855654,0.03098088945022787,-0.0005117337900860502,0.21189838879663073,0.9371770446459583,0.8860153048541995,0.18685974228396557,0.0,0.007015944,-0.1906424201477397
0.082,-0.2281289749377979,-0.25802867568436055,0.25707092217955113,0.01912261277669209,-0.00427790332490203,0.157805585240114,0.038245226534437564,0.02504665767509797,0.16631140116708232,0.4318710070432555,0.34551698931563946,0.15333507548094052,0.03187102004325548,-0.00011842468436052725,0.16116016467438546,0.9382452251217827,0.8867920143156395,0.27966909394869965,0.0,0.007015944,-0.028196144133950836
0.084,-0.22723834818850602,-0.25764675552606575,0.22666931170074814,0.01965698577989746,-0.003895032791829949,0.2932447599331433,0.0393139715411947,0.025429528208170054,0.15840698272152953,0.43276163310909743,0.34589890947393426,0.13965435086509914,0.03276164588589484,0.00026349547393421206,0.28428668820935754,0.939314000057589,0.8871739344739342,0.15319649408550054,0.0,0.007015944,-0.005394935776748603
0.086,-0.22634121414890318,-0.25726215692555476,0.24183013507229778,0.020195271174296613,-0.0031286466676210926,0.30060544350059654,0.040390541348593226,0.025813177666189454,0.18580808333047005,0.4336587828323796,0.34628255666618946,0.28281478427893103,0.03365878398211731,0.0006480950727749942,0.26934692792770226,0.9403905441988555,0.8875585330744453,0.1315683492994512,0.0,0.007015944,-0.002293915185874493
0.088,-0.22543798042203148,-0.25687891462166346,0.20226313683353195,0.02073721463376252,-0.0023612131758817922,0.3177028976204719,0.04147442828636147,0.02619641837833651,0.19072878283317446,0.43456201557796853,0.3466657973783365,0.1825503521191611,0.03456202437076777,0.001031337378336511,0.25104798738548617,0.9414744234935623,0.8879417763763108,0.39406510533817923,0.0,0.006633342623689228,0.07080499946008104
0.09,-0.22452877697048673,-0.2561128457494933,0.365140342308692,0.021282730941806497,-0.0019770123737927743,0.27753122484320975,0.042565461883612994,0.026963438432454988,0.14382936062334567,0.43547121931155536,0.3470501718062478,0.14427214452664838,0.03547121725514697,0.0014147596262072256,0.24644199082365564,0.9425654675451625,0.8887078442524144,0.20818482482103254,0.0,0.006632566,-0.1651104728618099
0.092,-0.22361496806337272,-0.25572851624330756,0.15112201438036882,0.021831022703544575,-0.0012124462299821534,0.37276273373753716,0.04366204540708915,0.026964903,0.07685664221820346,0.4363850429538131,0.3474328223850089,0.1730806921302796,0.036385037867883996,0.0021802761378941103,0.3163564549530042,0.943662033716434,0.8890921737566925,0.3178834531624033,0.0,0.006632566,0.010770185447233793
0.094,-0.22269250218281492,-0.2553444542910198,0.18075851147408648,0.02238449880955786,-0.00044337751874850726,0.3681018053330547,0.044768997637468715,0.027730100417960354,0.26908247984069733,0.4373075092665951,0.3478168807089802,0.1716682896764987,0.0373074996703611,0.002565797708980177,0.36992103033066637,0.9447690035640567,0.8894762367069501,0.20257078527107714,0.0,0.006249967291019823,0.08606037186171482
0.096,-0.22176542967944912,-0.25457938615658493,0.3861556395959752,0.022940738092722308,-5.967457668492498e-05,0.3118764165837104,0.045881477185444615,0.028113801423315075,0.3199722390113122,0.4382345528404369,0.3481998034233151,0.2903010952548226,0.03823456451774902,0.0033318157794713027,0.2361838145331031,0.9458814789882465,0.8902413038466301,0.2802091821247916,0.0,0.006249189,0.026894206372588714
0.098,-0.2208356916,-0.2542056447222736,0.27036409075970425,0.02349858641497326,0.0006822692925138632,0.3058578501411737,0.04699717380213904,0.028485389646256933,0.1892355594625693,0.43916431941390377,0.34894266889001846,0.23466974714648797,0.039164313302673795,0.003705561243761553,0.19890079035466726,0.9469971645518717,0.8906150452777264,0.2710264212798059,0.0,0.006249189,0.0443915124711183
0.1,-0.21989906723322147,-0.25344916660182076,0.2559135205618112,0.02406055924496644,0.001080949172256828,0.30077042734355536,0.048121117511505274,0.02924276037134643,0.3296232333315764,0.4401009447559923,0.3493404561990896,0.12469666572280785,0.04010093076677852,0.004462039398179205,0.31596127979228555,0.9481210910292425,0.8913715243677527,0.3458527344578342,0.0,0.005877476800910397,0.040575072240776236
0.102,-0.2189484172180908,-0.2526751994302885,0.3063148348707933,0.024630947904540578,0.001842347782451923,0.2612297352590144,0.0492618967929925,0.029640971391225963,0.20287972763701922,0.44105159378190917,0.34972697339122594,0.2958692658299279,0.04105158083017519,0.005235073782451923,0.3510063982469952,0.9492619177286379,0.891769706391226,0.2539181764266827,0.0,0.005865812,-0.026701964094350952
0.104,-0.2179969474620706,-0.2519078367986641,0.33733079590744275,0.025201831894203244,0.0022345431006679387,0.17459911599379774,0.05040366380427004,0.03040072171946565,0.24647926708874046,0.4420030635379294,0.3501106450791985,0.23563489860543896,0.04200305349033874,0.00562820261879771,0.25914551791269086,0.9504036800904103,0.8925294557409351,0.2684967681812977,0.0,0.005865812,-0.07152921366793893
0.106,-0.21703876709450604,-0.2511396933509483,0.3603963718487415,0.025776738330234777,0.0026190818668734342,0.22892328019849695,0.051553477627815515,0.03079257778217822,0.4100531934537755,0.4429612436605887,0.3508705566699272,0.2969752894015269,0.04296123090549398,0.006387201564356435,0.3168754226036026,0.9515534503788583,0.8932976196490516,0.34834769115996655,0.0,0.005865812,-0.03961069141071215
0.108,-0.21607521763093251,-0.25037290798748363,0.4490267476271308,0.026354867305151443,0.0030024845062581952,0.21828875215198473,0.05270973362640115,0.031175960506258198,0.3890165175632376,0.4439247786105414,0.3512619625062582,0.2878548047825724,0.043924780481755306,0.007154901111455478,0.34056028760579327,0.9527097509502742,0.8936899596051973,0.40382807421635475,0.0,0.0054894993739420675,-0.10315397943378235
0.11,-0.21510527421025152,-0.24960656362430086,0.4210773001099607,0.026936838477100142,0.003759898946566702,0.25445608578781387,0.053873676954200284,0.031934307375699154,0.333611807093181,0.44489473678974845,0.35164466847328335,0.18770970958419614,0.04489473078974846,0.007920332946566704,0.4379810033704629,0.9538736529542002,0.89482210241985,0.3148947949820302,0.0,0.0051067725493276215,-0.03442797147423539
0.112,-0.21413389571691793,-0.2488532396469211,0.37498075967185673,0.02751966574874372,0.004146133409271833,0.29976411194649966,0.05503933148576215,0.0326876313530789,0.30246231499098575,0.44586611528308207,0.35239021804565673,0.23373016460782017,0.0458661092479062,0.008305652676539451,0.3596665945098338,0.9550393081072027,0.8955849890456568,0.41181839570381645,0.0,0.005098104,-0.084067674697963
0.114,-0.21314846642375104,-0.2480745651071645,0.2049000884964238,0.028110921548825562,0.004909451892835495,0.36743818341520185,0.05622184212841302,0.03346723544041702,0.32740875266517155,0.4468515443609157,0.3527949874587223,0.20003222209601162,0.04685153557624896,0.00906986244041702,0.3801135163776216,0.9562218709899846,0.8963637009174446,0.45465871312910655,0.0,0.005098104,-0.043050632184992124
0.116,-0.21216049888372093,-0.24730647914117088,0.32276540929617265,0.028703702248062013,0.006051682240610468,0.4683676770759509,0.057407405465116274,0.03386027140586622,0.288159187838202,0.44783949810077517,0.35317856540586623,0.40016705198986524,0.04783950305426357,0.009837041811732443,0.37177592368117324,0.9574074255426357,0.8975059312406105,0.490778498121736,0.0,0.005098104,-0.015157361343746269
0.118,-0.21116617772690427,-0.2465388941315036,0.3913750876192124,0.02930029356705209,0.0064539534342482096,0.3448764320912888,0.05860058616605078,0.03499407933114558,0.389142454175179,0.448833818289069,0.3539378258968974,0.23965301769319808,0.048833820336988916,0.010605535896897375,0.2522964205603819,0.9586006105590654,0.8986582293311456,0.5131124161828162,0.0,0.00472355656575179,-0.12332332949140812
0.12,-0.21016645201776346,-0.24577110181054013,0.42124945244795514,0.029900129182999523,0.007587516703946584,0.39800067745224754,0.059800259365999045,0.03576979102897341,0.47265566302170026,0.4498335449822365,0.35433010751448674,0.2849533773461309,0.04983354998223653,0.011372418028973411,0.38814687147096694,0.9598002461915832,0.8998085415434601,0.5404555267196852,0.0,0.004714727,0.03662819280279003
0.122,-0.20916050150059592,-0.24462825046511627,0.4263881488472272,0.03050369913158522,0.0083634306163387,0.5361604282178891,0.06100739924719905,0.03653783922671437,0.5318359891252236,0.4508394957230036,0.35508937922671435,0.3562144673853309,0.05083950048343266,0.01214046622671437,0.29890847389218844,0.9610073756624553,0.9005853662267144,0.649082859037567,0.0,0.0043399456918306505,0.019552450023852117
0.124,-0.20814880084005247,-0.2434787555178699,0.6009137945113175,0.031110721442032443,0.009505240547176556,0.42811552257386226,0.06222144289992843,0.037678738482130096,0.40732476075756485,0.4518512101758111,0.35585571632142005,0.33546049415165596,0.05185120017581107,0.012906803321420062,0.39071107179104125,0.9622214452013358,0.9017271975471766,0.5680753118895641,0.0,0.00433135,-0.15684404587097928
0.126,-0.20713061225599336,-0.24270173034383202,0.47970430909711287,0.03172163128542606,0.010657110648293965,0.5111602420721785,0.06344326355459293,0.03845576365616798,0.47776387707874013,0.4528693997277475,0.3562481699698163,0.3722301590682415,0.05286938972774745,0.014049837625984253,0.4794479927769029,0.9634432846684073,0.9028781359094488,0.6228004161312336,0.0,0.003955594291338582,0.02400747708267717
0.128,-0.20611130674390826,-0.24157920560273974,0.5120123567608008,0.032333216893932155,0.011419112801896733,0.4463844662848612,0.06466643378786431,0.039577372262381456,0.4536492308071654,0.453888703909699,0.35699395997646644,0.2631825523417633,0.05388869417247969,0.014811838841587637,0.500471524345627,0.9646664613459149,0.9040091923972603,0.539690010936073,0.0,0.00394702,-0.0963230485486477
0.13,-0.2050795713792857,-0.240786076767256,0.5000788713729717,0.032952253295,0.01257163782005328,0.405339556076774,0.06590450657607143,0.04037139320368128,0.5864552701869703,0.45492041102464287,0.35777187223274404,0.3136757741053524,0.05492042277392857,0.01559064320368128,0.4893592859953984,0.9659044979939286,0.9051769718200532,0.6385395887461855,0.0,0.0035732993836279973,-0.1698971606413175
0.132,-0.20404538464077437,-0.23929059098341762,0.581936265298483,0.03357277400800669,0.013338258627896038,0.5022015593535223,0.06714554702856118,0.04149808920263437,0.4219810653658709,0.4559546261835564,0.35852973038868635,0.4354705879368458,0.05595462037177342,0.016347607627896037,0.5741909444474891,0.9671455681163958,0.9063124064418441,0.6012565389837705,0.0,0.003563643,-0.016062429654945337
0.134,-0.20300129491022442,-0.23848518460884272,0.6431711486943706,0.034199227226932666,0.014488990654747524,0.5747555779792219,0.06839845445386533,0.04266249108673593,0.6139903003771443,0.4569987022992519,0.3593060103911573,0.3881856562744624,0.05699871102992519,0.017498339654747525,0.4363066934373037,0.9683984822294264,0.9078512603503262,0.6389314951273255,0.0,0.0031900833300314083,-0.133326418898043
0.136,-0.20195781726718562,-0.2373484831976261,0.6121143819909792,0.03482531203077844,0.015635533831928783,0.5755836581448072,0.06965062407269461,0.04343696446979228,0.5125930622505638,0.4580421937439521,0.3600706654697923,0.4193951297609495,0.05804218477736527,0.018272837469792285,0.40001710123905043,0.9696506368276647,0.9090076228023739,0.6417400883596439,0.0,0.002808218667418398,-0.11583533045756678
0.138,-0.20089954088157425,-0.23619071247229553,0.5113159626094986,0.0354602770175313,0.016793304527704483,0.5106649877994723,0.07092055501932021,0.04458340452770449,0.6106436834881267,0.4591004708822898,0.36084190112137204,0.3712252811134565,0.05910046499248658,0.019044073121372032,0.36326977577044856,0.970920546601789,0.9101653935277044,0.6054468830474934,0.0,0.002796888,-0.03327342050923483
0.14,-0.19983970346049337,-0.23503677539096668,0.6343396807297168,0.03609617623715886,0.01757108591181742,0.4617749036344844,0.07219235249052557,0.045736407899629586,0.5097608024174931,0.4601602935395066,0.36161148864249015,0.3416543735418807,0.06016029466916935,0.02018888360903334,0.4833712163270403,0.972192380247408,0.9116945535755766,0.6977543478924604,0.0,0.002796888,-0.13881085416154856
0.142,-0.1987749081805869,-0.23388804302857485,0.6161805629149899,0.03673506026636569,0.018712575526372188,0.525718358028932,0.07347012153273139,0.046886052503869506,0.5218337619259436,0.4612250888194131,0.3623773169809501,0.43650020191689487,0.06122509780361174,0.020962865980950113,0.5053901142753898,0.9734701338374717,0.9128523725038695,0.7409460843755209,0.0,0.002421206454577926,-0.1262321876516252
