time,des_dof_pos_left_ankle_pitch_joint,dof_pos_left_ankle_pitch_joint,dof_vel_left_ankle_pitch_joint,dof_tau_left_ankle_pitch_joint,des_dof_pos_left_ankle_roll_joint,dof_pos_left_ankle_roll_joint,dof_vel_left_ankle_roll_joint,dof_tau_left_ankle_roll_joint,des_dof_pos_left_hip_pitch_joint,dof_pos_left_hip_pitch_joint,dof_vel_left_hip_pitch_joint,dof_tau_left_hip_pitch_joint,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint,dof_tau_left_hip_roll_joint,des_dof_pos_left_hip_yaw_joint,dof_pos_left_hip_yaw_joint,dof_vel_left_hip_yaw_joint,dof_tau_left_hip_yaw_joint,des_dof_pos_left_knee_joint,dof_pos_left_knee_joint,dof_vel_left_knee_joint,dof_tau_left_knee_joint,des_dof_pos_waist_yaw_joint,dof_pos_waist_yaw_joint,dof_vel_waist_yaw_joint,dof_tau_waist_yaw_joint
0.028,0.239999995,-0.11912513215630863,6.525517156325516,-0.15100257477825985,0.300000012,0.09231381528998593,4.7839145879538,0.11151606692483583,0.600000024,0.1262799934440666,5.197179075037406,9.917270381539753,0.899999976,0.42898894085717637,3.582219644506801,11.430971319879221,0.5,0.10881266702450751,5.666553799945943,2.1702743421679176,1.5,1.0154013756113978,7.1615606582487095,0.9686792981437616,0.0,-0.009146350819183864,-0.874830065551712,3.382026788661234
0.03,0.239999995,-0.10667348891276957,6.208976432586746,-0.0934048184555367,0.300000012,0.10138694818403197,4.719959896207535,-0.09427095766367823,0.600000024,0.1364735596543494,5.221252581046159,9.879346564429609,0.899999976,0.4357840367695663,3.496809010486673,11.919182793593167,0.5,0.11976085965495518,5.581435430749334,1.6808483894546886,1.5,1.0297480385397384,7.336634024927187,1.5023332058721832,0.0,-0.010669760413859947,-0.6954225949359099,3.2853230086845167
0.032,0.239999995,-0.09422952859100131,5.904609514352071,-0.5711075504958826,0.300000012,0.11149408397135696,4.9011743945272706,-0.11727442095870629,0.600000024,0.14699468484759518,5.148855191482277,9.047375624622509,0.899999976,0.4428108505569877,3.430443380946294,12.221950019185822,0.5,0.13107548813820266,5.608090486059912,1.318593157366392,1.5,1.0445696982144648,7.361856572409357,-0.031198899391216135,0.0,-0.012982018661892827,-1.0596004859058359,3.532921586906552
0.034,0.239999995,-0.08273420161487131,5.718732279307794,-0.8223141477564347,0.300000012,0.12072336778205434,4.8455087897886076,0.022628579946258342,0.600000024,0.15736308418410389,5.181678041272283,9.457303064803384,0.899999976,0.45010722594983316,3.686875942654671,11.128175628543731,0.5,0.14258211521222594,5.639937507742016,0.8813448643739276,1.5,1.0595584063017158,7.443941524371306,0.7354728903852479,0.0,-0.014557413659318398,-0.9734957666788608,3.819030421933508
0.036,0.239999995,-0.07201070295090563,5.375913603670639,-0.37601000037940896,0.300000012,0.13029711431363203,4.80778828920448,0.09756749968207817,0.600000024,0.16771631704909437,4.977030140745472,9.70935494649857,0.899999976,0.4574195015781697,3.844847320365586,10.0447391349061,0.5,0.15371572349952337,5.583103327265968,0.5537042990681601,1.5,1.0749364955915157,7.7841592965023825,-1.0032339125019065,0.0,-0.017228994185891324,-1.1620091870772165,4.496063798979027
0.038,0.239999995,-0.06168206341588172,5.088583673875283,-0.05357252930797663,0.300000012,0.13948793407964707,4.643430588853702,0.004498264728866101,0.600000024,0.17805783329939193,5.020337507439609,8.980370387239775,0.899999976,0.4654596248599022,3.8097128273433882,9.69889915789317,0.5,0.16521985927137237,5.646311536710623,0.30937099770346965,1.5,1.0914266009765112,8.39982008293168,-3.6645022447597473,0.0,-0.01951658875772028,-1.0320167219742458,4.662801519464409
0.04,0.239999995,-0.05209483295643984,4.835034645977161,-0.03958647668048034,0.300000012,0.14830861221026606,4.527287476026136,-0.16531392026677655,0.600000024,0.18802924612385213,4.898910430147398,8.997574165282552,0.899999976,0.47312959996939014,3.7811577915027077,9.366372323233813,0.5,0.17671250736472804,5.721591530246527,0.05377984770190723,1.5,1.1079036040993644,8.123412501513775,-4.465319103766424,0.0,-0.021446604793972215,-1.024288330759595,4.191721303446904
0.042,0.239999995,-0.04262616944562591,4.749550442576728,-0.31747572466698887,0.300000012,0.15702685621544224,4.347056158688255,-0.09227270197873369,0.600000024,0.1978931769745046,5.106904548318753,8.09000316595795,0.899999976,0.48072767747317546,3.9842649807136294,8.408429360398864,0.5,0.1877048040343161,5.5938378098475114,-0.09577733981464476,1.5,1.123816458908168,7.991254660117811,-5.074186250247584,0.0,-0.023729778179192845,-1.0197707596196228,4.682984816748429
0.044,0.239999995,-0.03331255305301406,4.612887671473195,-0.5342773200452704,0.300000012,0.16593889610185847,4.292890173529068,0.07698254800679057,0.600000024,0.2083860904828449,5.071595996553371,7.252342721815701,0.899999976,0.48929003779258995,4.169626941279843,7.223867296708602,0.5,0.19897543717357635,5.552049222264951,-0.3003360489948773,1.5,1.1397364162041934,7.874438741848821,-5.810482458967835,0.0,-0.026450317803550154,-1.286675287534072,5.423238339462355
0.046,0.239999995,-0.02448196010162214,4.466948851666985,-0.306982579264313,0.300000012,0.1739901419923664,4.148753204175096,0.14428491065028626,0.600000024,0.21872428795849236,5.234679267021947,5.725432268131202,0.899999976,0.4981085007705153,4.302770366974714,6.521771535699427,0.5,0.2100808840524809,5.5103304037776715,-0.8649701376979961,1.5,1.1550734040448474,7.590716476283874,-6.136916505933207,0.0,-0.029120465812022902,-1.312756865962309,5.044710930821565
0.048,0.239999995,-0.015299445923357234,4.497939561527801,-0.147769928,0.300000012,0.18202145839050193,3.941304779169742,0.11666010781062654,0.600000024,0.2287127359473375,5.158506913228753,5.840943627124956,0.899999976,0.5069448626365346,4.37047601028024,6.0471451929073705,0.5,0.22083619454120137,5.4944189861461155,-1.2835860643011636,1.5,1.170392525190314,7.415870084287058,-5.605732495204419,0.0,-0.031422828962971674,-1.1776041467680733,5.007059177409545
0.05,0.239999995,-0.0069677795761415254,4.246015510459,-0.1550254995311977,0.300000012,0.18920996362777912,3.7386912203294287,-0.04594224820894095,0.600000024,0.23892047886732012,5.038148851664117,5.677684521971313,0.899999976,0.5160259651620847,4.658761086333731,5.30158297032393,0.5,0.23180114557255557,5.42045210799474,-1.7863571921025578,1.5,1.184762647517332,7.417762110971552,-6.780826591848434,0.0,-0.033700439239541004,-1.2737436637580684,5.5036944137398995
0.052,0.239999995,0.0018527265412844037,4.178156915584058,-0.508871646646372,0.300000012,0.19650955676218276,3.58372410572632,-0.005861283768259264,0.600000024,0.24892161875372334,5.035726126592636,4.355100116880972,0.899999976,0.5252582999746217,4.557597251750149,4.5041774212249495,0.5,0.242571112470392,5.4762958795679735,-2.18778678494972,1.5,1.1989765404869535,7.101170734381151,-5.87496899565638,0.0,-0.036384332274871915,-1.2174158243960442,5.397405909611581
0.054,0.239999995,0.0095283795182534,4.023936419509663,-0.6847542012366977,0.300000012,0.20341026981603436,3.495151249388929,-0.025090598138153185,0.600000024,0.25888951775709856,5.0807730436258645,3.5812179706332614,0.899999976,0.5344598364259127,4.5810009816198995,4.269394386434979,0.5,0.2532890657346695,5.363141154660463,-2.467597020697447,1.5,1.2123880283008828,6.678642539670007,-6.105661270503937,0.0,-0.03869286517275113,-1.1777421838549271,5.368922793377714
0.056,0.239999995,0.017591436399642644,3.932443188039309,-0.8618162540958904,0.300000012,0.21031241674449075,3.404305178998809,0.10304037928111971,0.600000024,0.26887194617867777,4.886173660907088,3.9940071806634907,0.899999976,0.5436730329309113,4.689544037511019,3.7107777030547946,0.5,0.2632625880547945,4.9805264130303755,-2.7792901615181655,1.5,1.225423090241215,6.474696246589041,-6.077582545217391,0.0,-0.0413716309029184,-1.32826667080405,5.631222624106015
0.058,0.239999995,0.025624277871914132,4.0304451565466906,-0.719521403075492,0.300000012,0.2168204931277281,3.223832639447943,0.18772235790411448,0.600000024,0.27882997036028623,4.854585638955277,3.5717434701384616,0.899999976,0.5528734719466905,4.607291329408945,3.2989917724880145,0.5,0.2728461403602862,5.007010359028265,-2.745610853114848,1.5,1.2376816793452594,6.148331193385331,-5.05555065336458,0.0,-0.04367128548837209,-1.1339252612422184,5.914908041778891
0.06,0.239999995,0.03292559233373523,3.7557608871868817,-0.688345346361225,0.300000012,0.22294339687581385,3.070879698672052,0.22071387870026526,0.600000024,0.2884170850004823,4.722568598521341,2.8629127440407522,0.899999976,0.5620680791249095,4.401572338906679,3.316150959314203,0.5,0.2824332550004823,4.791769830336147,-2.8206291127475285,1.5,1.2495714114584038,5.929158614943815,-5.401287757234145,0.0,-0.04598373243790692,-1.1146772468975161,6.027471096602845
0.062,0.239999995,0.040656009339200765,3.736316231425547,-0.5568222565236679,0.300000012,0.22837345920694577,2.8411669785203375,0.14767048254341103,0.600000024,0.29773811119053284,4.590900843875714,2.7224628253380114,0.899999976,0.5705998453434824,4.398491610011418,3.484826920930899,0.5,0.2917149573434824,4.5165785796296385,-2.813252388362036,1.5,1.261192759758801,5.853743169962893,-5.002328368235966,0.0,-0.048685661070409135,-1.3658282376816127,6.15874644318637
0.064,0.239999995,0.04753180778034067,3.47464741197374,-0.7239933132583392,0.300000012,0.23371778935379703,2.6568405944276083,0.07526130874733854,0.600000024,0.30729257342938254,4.624289530226402,3.074161414810149,0.899999976,0.5790174375092264,4.184064879777502,3.1498001144914833,0.5,0.3001324892810504,4.3968874086724625,-2.781901100748403,1.5,1.2722656909116397,5.399672739651171,-4.054239875054649,0.0,-0.0509810055748758,-1.170648558828247,6.256467655079489
0.066,0.239999995,0.054004100539158426,3.266820184641316,-0.7775167532361427,0.300000012,0.23866713402062226,2.550906378821671,0.03085826969173918,0.600000024,0.31642933825569197,4.529820478527953,2.2193293576539515,0.899999976,0.5873950254986292,4.156718871603409,2.9643749582353083,0.5,0.30849902207736324,4.113216777339016,-2.6344373963309096,1.5,1.2825273416484682,5.173595327173084,-4.53697091045655,0.0,-0.05326500027118846,-1.0149365429551795,6.154976781693289
0.068,0.239999995,0.06050631884587984,3.1625349924210404,-0.9185127676117312,0.300000012,0.24365347226074568,2.4841479092035144,0.009824298798860128,0.600000024,0.3256352416008074,4.628560185335313,0.8638131808283068,0.899999976,0.5958149028340062,3.9448802414502495,2.9953363875507004,0.5,0.31654568483400614,3.990780534222275,-2.6542009535153173,1.5,1.2921165858221326,4.963930423570648,-4.44824109297934,0.0,-0.05555866598812634,-0.9914283541040133,5.878105616507006
0.07,0.239999995,0.06623709723841059,2.9156213474039734,-0.8468571846092715,0.300000012,0.24860631228476823,2.3642348486092715,0.05442391924503311,0.600000024,0.33479649023841057,4.571743188264901,1.483510730741722,0.899999976,0.603455624,3.8692567330198675,2.990389691688742,0.5,0.3241787702847682,3.79267976797351,-2.756864484490066,1.5,1.3016519972847682,4.6907788077483445,-3.08257776202649,0.0,-0.0574686087615894,-0.9420433041456954,5.825866610940397
0.072,0.239999995,0.07194726211302566,2.7833766405098204,-0.536172762778648,0.300000012,0.25279290310447045,2.218228317326304,0.11614827311953248,0.600000024,0.3435472905986263,4.440782977235691,1.714764884422822,0.899999976,0.6110641997318954,3.8836874759746958,3.0132289973076274,0.5,0.33140599657790093,3.643467591565851,-2.5866977965048803,1.5,1.3104018625986265,4.349103308840101,-2.633022419543921,0.0,-0.05937168537100855,-0.8563467661231474,5.893117065283528
0.074,0.239999995,0.07775112929747581,2.728811007718094,-0.3129061799379571,0.300000012,0.25704751517244634,2.1410001347348433,0.19934684839962255,0.600000024,0.3520727774074074,4.251405449224581,0.7999982896963906,0.899999976,0.618426834883699,3.7145652775668787,3.207418931440434,0.5,0.33838224868483135,3.547445951769049,-2.7554172460238266,1.5,1.3189187575661712,4.097437385864119,-3.006030546689785,0.0,-0.06129198090375088,-0.8186325184569474,5.843420390618306
0.076,0.239999995,0.08306251237131157,2.5831674530169817,-0.1811381244165964,0.300000012,0.26084390185812356,1.9811348578205468,0.27555622778814887,0.600000024,0.36043005582199206,4.275138728252318,-0.03931928752908587,0.899999976,0.6256364054980128,3.502953590147778,3.2518543222430445,0.5,0.3452114389814525,3.433249564700831,-2.590259952812116,1.5,1.3268919238132002,4.006212066029146,-3.329533728508973,0.0,-0.06244059812670119,-0.7509870909798868,5.757849964952788
0.078,0.239999995,0.08809063362787391,2.502642038145058,0.05289413075171842,0.300000012,0.26471037268535197,1.7890429963080112,0.29139075599644465,0.600000024,0.3693340855799953,4.26374498511069,0.5639803693094335,0.899999976,0.6326015391039346,3.3985766930677888,3.282269802645532,0.5,0.3517978581039346,3.2419904569790234,-2.7808746131228963,1.5,1.3350130166374734,3.8613397747846645,-2.544865821256459,0.0,-0.06436061794252193,-0.7095261478644229,5.687241916506636
0.08,0.239999995,0.09266721669652868,2.33987462032554,0.034843749302517,0.300000012,0.26813631919157815,1.6962421980804008,0.3001966596331862,0.600000024,0.37772404223142075,4.239482964517476,0.7520637291018728,0.899999976,0.6390910977264702,3.3829121057853992,3.184159686256233,0.5,0.35827487038315636,3.1130874759292615,-2.6157601402978647,1.5,1.3422523211519743,3.637207377122987,-1.768401802846475,0.0,-0.06550500471955147,-0.736890304824168,5.156532669124061
0.082,0.239999995,0.09726732360115956,2.2395986590782706,-0.0196475993498007,0.300000012,0.27120145894794057,1.619053369312115,0.25066986587389783,0.600000024,0.38617095472424207,4.215414608177316,-0.12264919039509603,0.899999976,0.6459964540856384,3.42548920230366,2.9653246095199903,0.5,0.3644118047763015,2.8987426741496556,-2.3782206229684744,1.5,1.349156723624834,3.4007483872584854,-2.134739503585457,0.0,-0.06665052184853243,-0.40831201660405847,5.089319905015341
0.084,0.239999995,0.10155356752490147,2.0839452813188823,-0.16990541712815,0.300000012,0.2739208289474501,1.3970145371679206,0.18088190267693777,0.600000024,0.3947076660161233,4.17763440440965,-1.0924576165335007,0.899999976,0.6525798262536725,3.2822952123243763,2.753954838071062,0.5,0.37024073025367255,2.913623594086946,-2.45329709185919,1.5,1.3557623852459095,3.2979155217983998,-2.477661791268721,0.0,-0.06742722919622597,-0.4142419043379912,4.944667417839126
0.086,0.239999995,0.10615345244677304,2.047418966908073,-0.21435377415432244,0.300000012,0.27661093114289115,1.3511457917811385,0.12238529479161706,0.600000024,0.4027770474286735,4.150239844921171,-0.4926794900793046,0.899999976,0.6583553672155275,3.160729198378662,2.8703835702945937,0.5,0.3760040671950464,2.8577862150473923,-2.5042198912657776,1.5,1.3622710963062634,3.1096139817699453,-2.3134760657025484,0.0,-0.06819620892974518,-0.36168599172326743,4.634010238538938
0.088,0.239999995,0.11036769689182493,2.1058070393228734,-0.3356116441090008,0.300000012,0.27928108565483073,1.2602009945540875,0.07052143185549133,0.600000024,0.41082270951362515,3.8929577505813375,0.05782756317836499,0.899999976,0.6644731598587944,3.101005192080099,3.004187229956235,0.5,0.38173989829314614,2.7356461067745665,-2.4388683861601983,1.5,1.368005109440958,2.9055498469000822,-1.5667001112460777,0.0,-0.0689502074178365,-0.2930361953534269,4.638169325458299
0.09,0.239999995,0.1145435672964512,2.083153234942765,-0.3698054164648106,0.300000012,0.28155875611757675,1.1574167559537578,0.09121998588827818,0.600000024,0.41878031015545464,3.86185530554905,-0.8890724605210898,0.899999976,0.6701686845366233,2.846631051543673,2.8652078238063092,0.5,0.38705506635523956,2.7483620069088306,-2.632259991589198,1.5,1.3733289705366234,2.765164267327996,-0.8711164214628988,0.0,-0.06932967793870234,-0.2705373682816346,4.328904806097503
0.092,0.239999995,0.1187646660565813,2.0566549109231684,-0.3713614650869565,0.300000012,0.2838575675282906,1.0957930601584276,0.06895028311137581,0.600000024,0.42609391329600954,3.6470817048409767,-1.9519800729934484,0.899999976,0.6759268913889219,2.8452349395491363,2.9895705087724838,0.5,0.39244727358487197,2.649171768562835,-2.919110869227516,1.5,1.3790698022227514,2.6367879811334127,-0.6346072098445503,0.0,-0.06971487878737344,-0.2535164619755807,4.205115921762358
0.094,0.239999995,0.12259782435570149,1.8838610297927163,-0.20372849326674625,0.300000012,0.28577413620907466,1.0303534755602388,-0.007115267608716418,0.600000024,0.43375362998638806,3.692936106194627,-1.9024098352275822,0.899999976,0.6812944067773135,2.6543925913287163,2.781798542206209,0.5,0.398180133927403,2.6866047606183883,-2.951881819877612,1.5,1.3836701390774926,2.3316775460721195,-0.9634193552462089,0.0,-0.07009800184991044,-0.16319770230961195,4.109137665657911
0.096,0.239999995,0.12644053940521469,2.0205653855458676,-0.09925347896651118,0.300000012,0.2876769616056692,0.8734143101727067,-0.009929549561535703,0.600000024,0.44104419813252005,3.6332622230184186,-1.3719682592777178,0.899999976,0.6866640609873221,2.589606398949049,2.7641911040757083,0.5,0.4031748339873221,2.4927929320630304,-3.357074441620739,1.5,1.388271818902165,2.184790515288243,-1.2619082271490252,0.0,-0.07048198904257864,-0.12599668125260138,3.9922364223897855
0.098,0.239999995,0.1302785913850746,1.8093341996835821,0.048007076973134326,0.300000012,0.28883182404179103,0.6942968566597015,-0.0036073341313432833,0.600000024,0.44798284247761194,3.5081455226119407,-1.5226434511820897,0.899999976,0.6916570000567165,2.560711191731343,3.0183952327014927,0.5,0.4081780983402985,2.4389916039432835,-3.2686379844656717,1.5,1.3924954706955224,2.101920039474627,-1.3050827025552239,0.0,-0.070856333,-0.12534213830746269,3.860119902331343
0.1,0.239999995,0.1337365095738058,1.7644097257224949,0.17611223418723812,0.300000012,0.28998385358529866,0.6140922790735065,0.06076928308511912,0.600000024,0.45526083367987547,3.421347442932479,-2.149120417385131,0.899999976,0.6962787996268407,2.431830519469412,3.1658719911881956,0.5,0.4131739026268407,2.4310955119560638,-3.138566872858374,1.5,1.3963492686913683,1.8419905277756496,-1.0373057680603377,0.0,-0.070856333,0.053924539742727165,3.5772624108465223
0.102,0.239999995,0.13720316737264712,1.6467282266025731,0.20424023037955683,0.300000012,0.2911272008036693,0.482833660447939,0.11455898445985227,0.600000024,0.4618091503056946,3.3548522901241364,-3.0315522637295684,0.899999976,0.7012737413995711,2.4385213977438647,2.9398026435194184,0.5,0.41816884439957114,2.367571553317608,-3.2551140755194186,1.5,1.4005617292644748,1.8489220106106743,-0.3968918646109126,0.0,-0.070856333,-0.15653279820705265,3.4073160981841792
0.104,0.239999995,0.14064212287584973,1.5376157584757304,0.15544227619594514,0.300000012,0.29188214815480024,0.391678247039833,0.09854363329314252,0.600000024,0.46832763705307096,3.259345544385808,-2.918302642686106,0.899999976,0.7058745742790697,2.3301206647685153,2.782994110602266,0.5,0.4227696161004174,2.4533302068491354,-3.1103243279899817,1.5,1.4040120926039354,1.8207454499689923,0.08833493034597495,0.0,-0.07084403384519976,0.022410584186642817,3.3045462547351225
0.106,0.239999995,0.1436998375934822,1.4056422441645142,0.25552757390597464,0.300000012,0.292265812426554,0.39829965268762824,0.1384112576235365,0.600000024,0.47484113078551604,3.100354387900905,-2.5919739482774893,0.899999976,0.7104823330464696,2.352673566772722,2.633414496922631,0.5,0.42736294265274594,2.1912851210976463,-3.3178811098525047,1.5,1.4074669804794206,1.6645073958800243,0.4119583575182861,0.0,-0.070460369573446,0.0813151056049487,3.2719354495447193
0.108,0.239999995,0.14641738328216114,1.3424423194497204,0.2882817049641795,0.300000012,0.29267095480387956,0.22090700382387243,0.12000317262882304,0.600000024,0.4810340371224563,3.0115429389472808,-2.3504493560126147,0.899999976,0.715123372559443,2.2737899263320243,2.5093625839364515,0.5,0.43163323515756274,2.211115954934666,-3.052081828211115,1.5,1.4109261082821611,1.6333612645292157,0.6059869926835654,0.0,-0.070072424441866,0.2069652365976437,2.9645781220097582
0.11,0.239999995,0.14909849446317297,1.2522792213174168,0.24061351507890652,0.300000012,0.29342083231992355,0.2344982089785126,0.1420390470995583,0.600000024,0.48677900324626955,3.0086757880771158,-2.9238571585805184,0.899999976,0.7193520221746448,2.200219382576698,2.31465415834344,0.5,0.4358462317859616,2.098022118359198,-3.271409644802793,1.5,1.413607178351319,1.4948716522274086,0.753377387170228,0.0,-0.06967311824829892,0.21383679040826073,2.859784943387012
0.112,0.239999995,0.15177047062461319,1.2246046361650798,0.2771159624992859,0.300000012,0.293787688,0.128274507327184,0.1524939212117353,0.600000024,0.49254095508962153,2.7875944770970005,-3.397884137872292,0.899999976,0.7239613926012854,2.2800895124665557,2.3864862903674124,0.5,0.44005383748476556,2.0769405820157107,-3.188477666015949,1.5,1.4162612642201855,1.147191222204118,1.0323064454607236,0.0,-0.06890445457581529,0.2748085643801476,2.6718858022572007
