time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint,dof_tau_left_hip_roll_joint
0.168,0.699999988,0.6539753703250357,0.76177086747475,0.19808092530836113
0.17,0.699999988,0.6551360029723019,0.7443888393782234,0.29517455256638014
0.172,0.699999988,0.6566606990361101,0.610933010048981,0.2650172630376594
0.174,0.699999988,0.6578111795655255,0.6063666219237308,0.25597138157378985
0.176,0.699999988,0.6589505797201424,0.6469466996912034,0.2749568625872761
0.178,0.699999988,0.6600584459153652,0.5367075609217961,0.3670255214012403
0.18,0.699999988,0.6612331736307543,0.6168043526282037,0.37949676993647513
0.182,0.699999988,0.6620245379182156,0.3096185352929608,0.3666563066320902
0.184,0.699999988,0.6631696984656488,0.5102392878473283,0.4191276606717558
0.186,0.699999988,0.6639497267573267,0.3643301539335239,0.3842872414431737
0.188,0.699999988,0.6650874458974237,0.5169704524812739,0.3962399580399571
0.19,0.699999988,0.6658553629742378,0.43341692491798633,0.4694737354554479
0.192,0.699999988,0.6666152395056075,0.4124256030654206,0.3922679752876168
0.194,0.699999988,0.667367653538907,0.4660531841205212,0.32035070956026057
0.196,0.699999988,0.668143654355577,0.4058471234886774,0.37222873730366174
0.198,0.699999988,0.6689192139726521,0.4577441222468514,0.313714085490824
0.2,0.699999988,0.6697022343275657,0.48430120070178995,0.1434545825150358
0.202,0.699999988,0.6708424492154946,0.3840846270026222,0.3225208985668653
0.204,0.699999988,0.6716100389814043,0.48564682995958997,0.3239688131981166
0.206,0.699999988,0.6723648126647358,0.3765151111906845,0.2986925167779879
0.208,0.699999988,0.6727537620779904,0.29286505934342105,0.17356007075370813
0.21,0.699999988,0.6735335837411848,0.32096673896074285,0.19461781108062998
0.212,0.699999988,0.6746587616612304,0.3122971009928049,0.1351579371463005
0.214,0.699999988,0.6750590301441961,0.3343853383768325,-0.09047482753833214
0.216,0.699999988,0.6761985581164759,0.38717038001168336,0.09917322214484979
0.218,0.699999988,0.6765926796192065,0.340765589866198,0.04601750407553914
0.22,0.699999988,0.6773591175056073,0.276137566576712,-0.02233598379778096
0.222,0.699999988,0.6781273243319432,0.42282052953961635,-0.0578770581117598
0.224,0.699999988,0.6788937533803959,0.4553418314837825,-0.06447570169592177
0.226,0.699999988,0.6796614328281214,0.39100808975899365,-0.03258377496308488
0.228,0.699999988,0.6804177413579654,0.37604704217826296,-0.12382872005326295
0.23,0.699999988,0.6811832952079525,0.36946082274789316,-0.14441900036961422
0.232,0.699999988,0.6815703902530323,0.4205011936416476,-0.20111741075081063
0.234,0.699999988,0.6823426614021932,0.32012362403123135,-0.16905124070354036
0.236,0.699999988,0.6831105120913907,0.34200792604238406,-0.28982387859867553
0.238,0.699999988,0.6838847218607534,0.3881371587513114,-0.25766176234537436
0.24,0.699999988,0.6846524861489869,0.42665798523241955,-0.35825828448152564
0.242,0.699999988,0.6854190573673663,0.3368350245927902,-0.24432546066844538
0.244,0.699999988,0.6861729936791776,0.34659847197250776,-0.34321678369734643
0.246,0.699999988,0.6865681281032396,0.2686538359305803,-0.2970912965354219
0.248,0.699999988,0.6873314701595414,0.29925119025937424,-0.29427774323190825
0.25,0.699999988,0.68810041099727,0.33702156410255196,-0.3092843385843323
0.252,0.699999988,0.6888558630070105,0.2986516410741445,-0.2663656173981701
0.254,0.699999988,0.6892389463683141,0.24278298006892426,-0.21323566552770132
0.256,0.699999988,0.6896320195633115,0.21158869055640261,-0.24616743139988087
0.258,0.699999988,0.6903900470413165,0.28907986358473386,-0.12610050521708682
0.26,0.699999988,0.6907663487172035,0.13818579167285247,-0.19387211286157796
0.262,0.699999988,0.691156034623031,0.18619727652649165,-0.15120531828866346
0.264,0.699999988,0.6915397976915251,0.23703980605326788,-0.15898330921343068
0.266,0.699999988,0.691916704,0.3067707897161905,-0.10595947261714285
0.268,0.699999988,0.6919316801046748,0.06298101233484002,-0.0029282278415606044
0.27,0.699999988,0.692684412,0.1969996053338914,-0.12220982807701507
0.272,0.699999988,0.6926923284742181,0.07929405742074482,-0.10640372834590593
0.274,0.699999988,0.6930761471118656,0.1830028579485347,-0.12055119568120086
0.276,0.699999988,0.6934591084006052,0.0784077361571229,0.061567679134310986
0.278,0.699999988,0.693833427494297,0.2139857658655726,-0.11756918249639198
0.28,0.699999988,0.6938419781112969,0.11791057112085025,-0.10790466094912826
0.282,0.699999988,0.6942269677176766,0.17567472895718034,0.016465994943702288
0.284,0.699999988,0.694602251,0.07802521388694929,-0.11059028843735899
0.286,0.699999988,0.694609081464307,0.054518719332416594,-0.06745097094320221
0.288,0.699999988,0.694985628,0.1572315891395349,-0.002269000636255218
0.29,0.699999988,0.6949937577481534,0.12380905836764355,-0.08245753594186324
0.292,0.699999988,0.6953767318173155,0.09835783467565369,-0.058241008366763505
0.294,0.699999988,0.6957513707979082,0.09538303656804184,0.021007634197327117
0.296,0.699999988,0.69576088729581,0.16741116227802316,-0.027365950832517607
0.298,0.699999988,0.696136713,0.10474099973247496,0.007517228315808297
0.3,0.699999988,0.6961447692423127,-0.024426290693220942,0.1261339686891844
0.302,0.699999988,0.69652009,0.07962333443966962,0.09003541818625807
0.304,0.699999988,0.69652009,-0.031510764986169074,0.053718847945749375
0.306,0.699999988,0.6965282761485149,0.16867305539365382,-0.02625572562948825
0.308,0.699999988,0.696903467,0.09701200989904989,0.05155810699109264
0.31,0.699999988,0.696903467,-0.1018010028071395,-0.07263285717353911
0.312,0.699999988,0.6969059741121044,-0.11813909401981156,0.011060517305146171
0.314,0.699999988,0.697287798,0.12948385152124106,0.10535154461718377
0.316,0.699999988,0.697287798,0.0035636787707119936,0.0714408412688696
0.318,0.699999988,0.697287798,-0.007467680582894737,0.04808213859102871
0.32,0.699999988,0.697287798,0.04316533405690766,0.12263007064280601
0.322,0.699999988,0.6972961977818528,0.028797103551321743,0.026507296632531555
0.324,0.699999988,0.697671175,0.05344267943181548,0.011217144652003328
0.326,0.699999988,0.697671175,0.0206278910436214,0.1515753531272193
0.328,0.699999988,0.697671175,0.10567526216941747,0.11919686014708739
0.33,0.699999988,0.697671175,0.018492899802429442,0.11877717946588068
0.332,0.699999988,0.6976791752788712,-0.07104121676405027,0.14721779667085608
0.334,0.699999988,0.6980485531482322,0.13570600611371236,0.07026171553141425
0.336,0.699999988,0.697677916198445,-0.1066016241229665,0.10115990144868421
0.338,0.699999988,0.698054552,0.11589315103613884,0.07550919549595815
0.34,0.699999988,0.698054552,0.004677039668136845,0.09002870023709621
0.342,0.699999988,0.698054552,-0.029914112934370213,0.23274840222917403
0.344,0.699999988,0.698054552,0.04429727430275229,0.07288720511709319
0.346,0.699999988,0.698054552,-0.06208698766957144,0.04959297658815805
0.348,0.699999988,0.698054552,0.08289950964176974,0.1971944769200761
0.35,0.699999988,0.698047674048798,0.1406131860161464,0.04068712829673484
0.352,0.699999988,0.6976793144448951,-0.05543541354985687,0.24855027583158396
0.354,0.699999988,0.698054552,-0.040925447032888466,0.03358357653956149
0.356,0.699999988,0.698054552,0.06939494361702128,0.085541421
0.358,0.699999988,0.698054552,-0.142305904479082,0.055217465738226154
0.36,0.699999988,0.698054552,-0.11932735293053444,0.15745295430452577
0.362,0.699999988,0.698054552,0.0464812292021508,0.14770620144429675
0.364,0.699999988,0.698048690526517,0.012116207932154802,0.11192118347778308
0.366,0.699999988,0.697671175,-0.13944057731588383,0.06898408266403729
0.368,0.699999988,0.6976787720612391,-0.04250593717440611,0.1479424444808404
0.37,0.699999988,0.698054552,-0.0661432485007153,0.04628363973676681
0.372,0.699999988,0.698054552,0.08359838563478673,-0.021738688908043244
0.374,0.699999988,0.698054552,-0.03702807368668501,0.06542779601842326
0.376,0.699999988,0.698054552,-0.014616524093082934,0.07144023873066604
0.378,0.699999988,0.698054552,0.12275137817578444,0.20152540282316578
0.38,0.699999988,0.698054552,0.051546511352019,0.193894425260095
0.382,0.699999988,0.698054552,0.14566782236494252,0.030911737477729885
0.384,0.699999988,0.698054552,-0.04485768888754924,0.1406846716641996
0.386,0.699999988,0.698054552,-0.035302942537052455,0.1193352988967527
0.388,0.699999988,0.698054552,0.0600265876195122,0.2227449186
0.39,0.699999988,0.6980613374336283,0.12352192310619468,0.1258750513097345
0.392,0.699999988,0.6984301885035972,0.07508517607681597,0.12994772699350196
0.394,0.699999988,0.6980569987086331,-0.019976123673706186,0.11818017746182409
0.396,0.699999988,0.6980620156547959,-0.017547607,-0.012251298972934473
0.398,0.699999988,0.6984320004896908,-0.01948254336597938,0.1713055289484536
0.4,0.699999988,0.6980625961525989,-0.14040023804291846,0.06067444625321888
0.402,0.699999988,0.6984298838882795,-0.03516480414653631,0.04724520666233456
0.404,0.699999988,0.698054552,-0.07361785544985743,0.07463923059648289
0.406,0.699999988,0.698054552,-0.05539377949820789,0.14818339196057348
0.408,0.699999988,0.698054552,-0.0401097530657361,0.169800047215581
0.41,0.699999988,0.698054552,-0.09715301886138614,0.12040966545780292
0.412,0.699999988,0.698054552,-0.035825813693641614,0.17718957898073218
0.414,0.699999988,0.6980620951916289,0.1243291083390174,0.15073770718745527
0.416,0.699999988,0.6984302934652356,0.1196726718208706,0.08024166437412045
0.418,0.699999988,0.698054552,-0.03498632725310263,0.1083275552954654
0.42,0.699999988,0.698054552,0.0060482406124880836,0.06278867502526216
0.422,0.699999988,0.6980625665328424,-0.027101715820168668,0.14614683761420597
0.424,0.699999988,0.6984312280492039,0.16567961713540047,0.1726352257039387
0.426,0.699999988,0.6980627223295082,-0.0013507784819672133,0.14835158215245903
0.428,0.699999988,0.698437929,-0.098402520826678,0.0740577059455031
0.43,0.699999988,0.698437929,-0.09065125977491999,0.04802791166469124
0.432,0.699999988,0.6984319064089219,0.055478845354359034,0.10934848253387697
0.434,0.699999988,0.698054552,0.04002111254662379,0.11271906257222818
0.436,0.699999988,0.698054552,-0.0495453722662849,0.16448408905666906
0.438,0.699999988,0.6980627021761283,-0.11462376958978622,0.01887573800617577
0.44,0.699999988,0.698437929,0.12153724006504066,0.006770766533237686
0.442,0.699999988,0.6984301949108609,0.04755942229181327,0.22755203505160684
0.444,0.699999988,0.698054552,-0.051188073085966825,0.10065062442826007
0.446,0.699999988,0.6980620853101107,-0.0646034447459807,0.13049403495605572
0.448,0.699999988,0.698437929,0.09587630078173559,0.1454087732034425
0.45,0.699999988,0.698437929,-0.1166948588722619,0.1383521599097619
0.452,0.699999988,0.698437929,-0.04144578589769056,0.20646211075625223
0.454,0.699999988,0.6984288918022981,0.12751131390547263,0.01676302453991945
0.456,0.699999988,0.6980612465391699,-0.11901590839576605,0.14191219464848703
0.458,0.699999988,0.698437929,0.011462841728496197,0.11977521226003511
0.46,0.699999988,0.6984371379563054,0.08602640044022332,0.0412032637446292
0.462,0.699999988,0.6980620798663355,-0.005282818495386799,0.042274231344688905
0.464,0.699999988,0.698437929,-0.07706440173026553,-0.012186402489967559
0.466,0.699999988,0.698437929,0.04626556671150633,0.11348950378515159
0.468,0.699999988,0.698437929,0.03177592287194468,0.104994441746274
0.47,0.699999988,0.698437929,-0.012714097508132493,0.20950479624136292
0.472,0.699999988,0.698437929,0.1367533823408383,0.16930707788095806
0.474,0.699999988,0.698437929,-0.023877952842299453,0.20403313009462035
0.476,0.699999988,0.698437929,0.10239237670954211,0.06786001173307701
0.478,0.699999988,0.698437929,0.07256813760153792,0.13657878724513572
0.48,0.699999988,0.6980602122293842,-0.1053441632189413,0.2038488620943464
0.482,0.699999988,0.6984296612486596,0.04299395179947575,0.20510583385547482
0.484,0.699999988,0.6980625923183985,0.021399396845567208,0.11559060017254527
0.486,0.699999988,0.6984300492066057,0.056801871192824045,0.15329350425282168
0.488,0.699999988,0.6980611603658128,-0.03612117358534834,0.20541060473545608
0.49,0.699999988,0.6984297477311636,-0.050433135322007626,0.10924363048390558
0.492,0.699999988,0.6980626080191454,-0.018047445549381275,0.10534857461779126
0.494,0.699999988,0.698437929,0.029737623138181818,0.0741768920610909
0.496,0.699999988,0.698437929,-0.04051310853917106,0.15200120540608528
0.498,0.699999988,0.698437929,-0.04415897937886721,0.0778423963921942
0.5,0.699999988,0.698437929,-0.005854606126775695,0.045048994805777724
0.502,0.699999988,0.698429824355582,-0.03347409486935867,0.02089132690973872
0.504,0.699999988,0.6980612505449976,-0.13128484714001915,0.14754398178338918
0.506,0.699999988,0.6984297545529482,0.07695273645253126,0.07296538086253722
0.508,0.699999988,0.698054552,-0.06731967935943517,0.06630497131835687
0.51,0.699999988,0.698054552,-0.03893697858793324,-0.048779412107830544
0.512,0.699999988,0.6984345526553264,0.1687417076033297,0.0737416686249246
0.514,0.699999988,0.6980624114569726,0.010818463464123957,0.030835519366865315
0.516,0.699999988,0.698437929,-0.017482664659514598,0.21568143500422088
0.518,0.699999988,0.6984365272559415,0.0598705231023766,0.09827943373126143
0.52,0.699999988,0.698054552,-0.04880977895489891,0.08590345206854887
0.522,0.699999988,0.6980657027912743,-0.019251011080939327,0.11538242117069972
0.524,0.699999988,0.698437929,-0.024780200914387634,0.13528470392223543
0.526,0.699999988,0.698437929,-0.009633041853556484,0.15725377336541144
0.528,0.699999988,0.698437929,0.058746338,0.10055855135591818
0.53,0.699999988,0.698437929,0.058746338,0.1408800938475819
0.532,0.699999988,0.698054552,-0.154762026175,0.11457991175311004
0.534,0.699999988,0.698054552,-0.0077264107951505005,0.09307422400668897
0.536,0.699999988,0.6980607502016167,-0.17040335987874466,0.03519575401378982
0.538,0.699999988,0.698437929,0.00032575396711937094,0.13721664103002143
0.54,0.699999988,0.698437929,0.07944692557468112,0.08951897831004887
0.542,0.699999988,0.698437929,0.028020725773659213,0.17328358513483144
0.544,0.699999988,0.698437929,0.011712397824626436,0.19249775996629212
0.546,0.699999988,0.698437929,0.06878504368700646,0.0872013181012204
0.548,0.699999988,0.698437929,-0.06809073378068817,0.08433774024419574
0.55,0.699999988,0.698437929,0.07803168646834387,0.1642184003716466
0.552,0.699999988,0.698437929,0.060195324511171856,0.0520250835254338
0.554,0.699999988,0.698437929,0.10994390118673482,0.19869605741507193
0.556,0.699999988,0.698437929,0.08184649425408759,0.17064716323821458
0.558,0.699999988,0.6984293182519005,0.02286287525466482,0.15955983558569453
0.56,0.699999988,0.6980589236105736,-0.01104390468313753,0.05235175739495507
0.562,0.699999988,0.6984312493248785,0.030536116237525186,0.09426606763565248
0.564,0.699999988,0.698437929,-0.02054934204191547,0.17860818212820512
0.566,0.699999988,0.698437929,-0.008559553602739725,0.196952559
0.568,0.699999988,0.698437929,0.04205062704503643,0.10603801853995938
0.57,0.699999988,0.698437929,0.13453132235443935,0.12704487655111427
0.572,0.699999988,0.698437929,-0.0375356732698974,0.1770337702430138
0.574,0.699999988,0.698437929,-0.01780880327433523,0.07325005894717473
0.576,0.699999988,0.698437929,-0.12881477601462718,0.0632999462372458
0.578,0.699999988,0.698437929,0.06924178073738094,0.14533927265809524
0.58,0.699999988,0.6984377485235965,0.11670674994609863,0.1807201198347652
0.582,0.699999988,0.6980592443864894,0.0684992484014358,0.1622807512961045
0.584,0.699999988,0.6984333568234944,0.09956291585927252,0.19136147631484796
0.586,0.699999988,0.698437929,0.017375417048614374,0.07909615795244247
0.588,0.699999988,0.698437929,-0.02922140560216064,0.22628575050211364
0.59,0.699999988,0.698437929,0.035091759040047674,0.18453811738569725
0.592,0.699999988,0.698437929,0.0343538659156956,-0.07375373993745538
0.594,0.699999988,0.698437929,-0.030535363745965334,0.12348898340765091
0.596,0.699999988,0.698437929,-0.020690034758847443,0.19769151890877568
0.598,0.699999988,0.698437929,0.013919021942178075,0.06863421482476056
0.6,0.699999988,0.698437929,0.030003153475570032,0.08387363679478828
0.602,0.699999988,0.698437929,0.06723150946765938,0.05814139717833876
0.604,0.699999988,0.698437929,0.06941586425523809,0.12156635124571429
0.606,0.699999988,0.698437929,0.06629638124713391,0.16536882846862072
0.608,0.699999988,0.698437929,0.03301270795745184,0.17408309878158612
0.61,0.699999988,0.698437929,0.02822985801775006,0.04013224887958741
0.612,0.699999988,0.698437929,-0.0418198215421571,0.0817176444156858
0.614,0.699999988,0.6984330662547565,-0.01517324747110207,0.05768050606341989
0.616,0.699999988,0.6980608443983467,-0.06822718789732839,0.14442125015814064
0.618,0.699999988,0.698437929,-0.08384595861298048,0.2040582346914142
0.62,0.699999988,0.698437929,0.09137462177319709,0.06612987649518831
0.622,0.699999988,0.698437929,-0.005365756195209154,0.09837943921272793
0.624,0.699999988,0.698437929,-0.13376947742240763,0.2418678933661502
0.626,0.699999988,0.698437929,0.12279823664750414,0.1283053874575349
0.628,0.699999988,0.698437929,0.05153390581559095,0.14169746400586755
0.63,0.699999988,0.698437929,-0.023887950881143132,0.10197415690673203
0.632,0.699999988,0.6984296066462309,0.03832015298759542,0.12132588874570611
0.634,0.699999988,0.6980630553209584,-0.1936734291884711,0.16761842218182896
0.636,0.699999988,0.698437929,-0.15064279928318158,0.170822265975563
0.638,0.699999988,0.698437929,0.08823241540231255,0.167537769480987
0.64,0.699999988,0.698437929,-0.024205606279077772,0.0722111821761872
0.642,0.699999988,0.698437929,0.019838000786304193,0.18320474272677217
0.644,0.699999988,0.698437929,0.014595023011708482,0.12134983535794505
0.646,0.699999988,0.6984355061020905,0.03787807069761789,0.10902234929071464
0.648,0.699999988,0.698054552,-0.12432050803778966,0.06503465513654189
0.65,0.699999988,0.6980630978933127,-0.11861557647156992,0.1366856410898796
0.652,0.699999988,0.698437929,0.06351287255502064,0.1310772774986245
0.654,0.699999988,0.698437929,-0.06560824510052728,0.07191265972959651
0.656,0.699999988,0.698437929,0.1091008929528279,0.16345152350373043
0.658,0.699999988,0.698437929,-0.021930027206978397,0.19136319768336105
0.66,0.699999988,0.698437929,0.13968799622166367,0.16013707523267506
0.662,0.699999988,0.698437929,-0.04445647880102996,0.05080724086470037
0.664,0.699999988,0.698437929,0.03620627808959013,0.15400236971901826
0.666,0.699999988,0.698437929,-0.01811453301069011,0.10361794673500416
0.668,0.699999988,0.698437929,-0.053752352733373275,0.2026010727475135
0.67,0.699999988,0.698437929,0.17735734917114337,0.1626674102536249
0.672,0.699999988,0.698437929,0.020393552559289485,0.06070938302592416
0.674,0.699999988,0.698437929,0.08081095898802182,0.12818197897746678
0.676,0.699999988,0.698437929,0.018084991281264978,0.2162468108421179
0.678,0.699999988,0.698437929,0.06158632050825556,0.0781213812794927
0.68,0.699999988,0.698437929,0.09046362121920891,0.012277261172430123
0.682,0.699999988,0.698437929,0.08479187366003081,0.208031284163171
0.684,0.699999988,0.698437929,0.194770476689126,0.14526142082819807
0.686,0.699999988,0.698437929,0.004415740463027534,0.11928066464350126
0.688,0.699999988,0.698437929,0.13376972437588822,0.14749250048034107
0.69,0.699999988,0.698437929,0.18775817415660645,0.11740285544403517
0.692,0.699999988,0.698437929,0.06435819709690944,0.20308279436200288
0.694,0.699999988,0.698437929,0.15306342323289807,0.10085896610363004
0.696,0.699999988,0.698437929,-0.063323975,0.174137115
0.698,0.699999988,0.698437929,-0.013032942628578244,0.1089965879985687
0.7,0.699999988,0.698437929,-0.012507689635252225,0.09476879854160238
0.702,0.699999988,0.698437929,0.14626846163066698,0.13392892738357465
0.704,0.699999988,0.698437929,-0.08794643084800385,0.15955261965319864
0.706,0.699999988,0.698437929,0.13021990873433584,0.13331769261475115
0.708,0.699999988,0.698437929,-0.16083642260743755,0.02609040892887856
0.71,0.699999988,0.698437929,-0.016537757127832647,0.13748387752760022
0.712,0.699999988,0.6980593085384615,-0.10041078300496278,0.08905336894044664
0.714,0.699999988,0.6984366835206354,0.04301662138695703,0.2078056848248105
0.716,0.699999988,0.698437929,-0.18804105424389075,0.09728858948826066
0.718,0.699999988,0.698437929,-0.00287480476119403,0.13919964136886992
0.72,0.699999988,0.698437929,0.024932213542581107,0.11267770428220421
0.722,0.699999988,0.698437929,-0.04277678814528686,0.15650717968044078
0.724,0.699999988,0.698437929,0.042535049271553764,0.07149412544990526
0.726,0.699999988,0.698437929,0.010317321274574723,0.12767485849377783
0.728,0.699999988,0.698437929,-0.03790386670944171,0.11399392323769837
0.73,0.699999988,0.698437929,-0.06928327752671755,0.0830921431748455
0.732,0.699999988,0.698437929,0.026266495789600386,0.21659977601781416
0.734,0.699999988,0.698437929,-0.01280895589988249,0.17715021137673326
0.736,0.699999988,0.698437929,0.07022338881986034,8.016457912178956e-05
0.738,0.699999988,0.698437929,-0.060054776095277554,0.11242235814664457
0.74,0.699999988,0.698437929,0.11350116507561821,0.055437909380360764
0.742,0.699999988,0.698437929,-0.04538569635171147,0.05500629980220538
0.744,0.699999988,0.698437929,0.07810638699908107,0.13439774284011027
0.746,0.699999988,0.698437929,0.004365357021652833,0.10732289364453265
0.748,0.699999988,0.698437929,0.05407361817345112,0.20421743736218215
0.75,0.699999988,0.698437929,0.04965867888838594,0.12334304730327576
0.752,0.699999988,0.698437929,0.04916979940779768,0.254877944426765
0.754,0.699999988,0.698437929,-0.1115671180262136,0.12676989638009709
0.756,0.699999988,0.698437929,0.0660232559747047,0.0881169447962057
0.758,0.699999988,0.698437929,0.04793358869832402,0.07551612664385475
0.76,0.699999988,0.698437929,-0.028047615158286777,0.18815081253072624
0.762,0.699999988,0.698437929,0.11552733112738478,0.18950886203519374
0.764,0.699999988,0.698437929,-0.08784939939719298,0.06418983906526315
0.766,0.699999988,0.698437929,-0.09383798369239765,0.059878057901754385
