time,des_dof_pos_right_ankle_joint,dof_pos_right_ankle_joint,dof_vel_right_ankle_joint,des_dof_pos_right_hip_pitch_joint,dof_pos_right_hip_pitch_joint,dof_vel_right_hip_pitch_joint,des_dof_pos_right_knee_joint,dof_pos_right_knee_joint,dof_vel_right_knee_joint
9.512,-0.6061560634216925,-0.1772137284156591,-5.259454124369527,-0.1707707223206198,0.08798884446308251,4.672471348310365,0.8265365960901072,1.1883763746756661,-2.088980833841296
9.514,-0.6397112465047198,-0.18995927669792165,-5.59446987441173,-0.1931408301333493,0.0961085658178452,4.427790120817965,0.7985739729755049,1.1821318728682513,-2.449433359069756
9.516,-0.6721989842578616,-0.20295697485343922,-5.924544734703959,-0.2147993120666904,0.10337035863178792,4.185684039671844,0.7715008775068233,1.175381474741796,-2.805723563298844
9.518,-0.7032086709679695,-0.21603555464089688,-6.204418876904123,-0.23547243197263057,0.11047015852808596,3.9703956627497377,0.7456594815297,1.1676875325187435,-3.169813720178442
9.52,-0.7330376276601883,-0.23032349173513772,-6.515814084830352,-0.25535840359854534,0.11705192139052682,3.660009127167472,0.7208020161639442,1.1594506989490092,-3.4980055200741904
9.522,-0.7612843037935146,-0.24521198495931756,-6.779873920812336,-0.2741895595628278,0.12316153113779527,3.4837474321233595,0.6972630437293753,1.1507491730826773,-3.8214900415262467
9.524,-0.787901036956501,-0.26008318832805055,-7.043485349603074,-0.291934018853176,0.12811978400989038,3.132495000468303,0.6750824897927541,1.1412180651326262,-4.1284094094095565
9.526,-0.8127832405682007,-0.2757109170644431,-7.307033746490887,-0.30852216469841837,0.13269483409148303,2.8249464703117333,0.6543473002494945,1.1311285363903514,-4.467477167020012
9.528,-0.8357960306687299,-0.29139778006069095,-7.5223431986227824,-0.323864024124628,0.13680450225676938,2.5451291759925305,0.6351699471960481,1.1206927573902894,-4.783987084218488
9.53,-0.8569182387611297,-0.3078953456571428,-7.765108710808163,-0.3379454969971278,0.14027715340168068,2.2360152409776712,0.6175681643642891,1.1096911792412965,-5.061574274144298
9.532,-0.8761375896649546,-0.3245315199941966,-7.922630212180631,-0.35075840636335404,0.1429991698443961,1.9239694656358362,0.6015519610954372,1.0983175163728691,-5.259618716952847
9.534,-0.8932335339130901,-0.34069107737044557,-8.01158087878784,-0.3621556834002146,0.1449224716705292,1.5697761375918051,0.5873053793658798,1.0864379906528492,-5.503715231610082
9.536,-0.9081550268986889,-0.3575083937020214,-8.121209410673126,-0.37210336458641236,0.14644300562306778,1.261267140334245,0.5748707929177592,1.074073637416528,-5.713758428307729
9.538,-0.9208703528436831,-0.3738687321552913,-8.164727113249464,-0.3805802194614561,0.14682352308204516,0.932420382227824,0.5642746881734475,1.0623168316199763,-5.858839164494649
9.54,-0.9313178656947796,-0.3898496990033469,-8.142751513713602,-0.38754523791195794,0.1472003521429596,0.6035561548362419,0.5555684370132601,1.0494498160578531,-6.003826680111404
9.542,-0.9395044806041494,-0.40591283509452736,-8.098681169646765,-0.39300297118423233,0.14605488327860697,0.2513251233134328,0.5487462774224067,1.0373532163134327,-6.117239129323383
