time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.336,0.699999988,0.697287798,0.07864236720924139
8.338,0.699999988,0.697287798,0.07945562688445079
8.34,0.699999988,0.697287798,-0.034822410317149013
8.342,0.699999988,0.697287798,0.029638846249254266
8.344,0.699999988,0.697287798,0.026019092457112224
8.346,0.699999988,0.697295119041039,0.14188668026414425
8.348,0.699999988,0.6976657034405133,0.09735497237395059
8.35,0.699999988,0.6972955222147115,-0.18055999540784454
8.352,0.699999988,0.697671175,0.12402985984617217
8.354,0.699999988,0.697671175,-0.11283651498288566
8.356,0.699999988,0.697671175,-0.07001468954481273
8.358,0.699999988,0.697671175,-0.10474699178704588
8.36,0.699999988,0.697671175,-0.03837868287048479
8.362,0.699999988,0.697671175,0.05241148494052443
8.364,0.699999988,0.697671175,0.03781243970979314
8.366,0.699999988,0.6976795380934557,-0.09329306939361068
8.368,0.699999988,0.6980461849169947,0.13267357969516996
8.37,0.699999988,0.6976796509446095,-0.04040985495423749
8.372,0.699999988,0.6980471282522114,0.027194605870906045
8.374,0.699999988,0.697679631509479,-0.023830691774651247
8.376,0.699999988,0.698054552,0.035993383776771894
8.378,0.699999988,0.6980463445951475,0.04039368785918173
8.38,0.699999988,0.6976785520403967,-0.027140492745906537
8.382,0.699999988,0.698054552,0.18039414091507633
8.384,0.699999988,0.698054552,0.024467544623509776
8.386,0.699999988,0.698054552,0.05630964078824926
8.388,0.699999988,0.698054552,-0.11500111292183385
8.39,0.699999988,0.698054552,0.05926193363278923
8.392,0.699999988,0.698054552,-0.051749771685029936
8.394,0.699999988,0.6980445254973847,-0.011483998488349976
8.396,0.699999988,0.6976801578920502,-0.012147656338912134
8.398,0.699999988,0.698054552,0.02220525672315576
8.4,0.699999988,0.698054552,0.024859898477836036
8.402,0.699999988,0.698054552,0.011693222557345971
8.404,0.699999988,0.698054552,-0.038037772757228194
8.406,0.699999988,0.698054552,-0.07154632145944656
8.408,0.699999988,0.698054552,-0.09499852539212411
8.41,0.699999988,0.698054552,0.05576523932201377
8.412,0.699999988,0.698054552,0.057688696980985416
8.414,0.699999988,0.698054552,0.007468029218995477
8.416,0.699999988,0.698054552,0.16350516756191044
8.418,0.699999988,0.698054552,-0.003433136772738067
8.42,0.699999988,0.698054552,0.07945787636224429
8.422,0.699999988,0.698054552,0.04260403063551847
8.424,0.699999988,0.698054552,-0.060153652711474236
8.426,0.699999988,0.698054552,0.1470650451955566
8.428,0.699999988,0.698054552,0.005775993714285714
8.43,0.699999988,0.698054552,0.028678726683381086
8.432,0.699999988,0.698054552,0.0488729293793925
8.434,0.699999988,0.698054552,0.08238291444232602
8.436,0.699999988,0.698054552,0.10889173740391969
8.438,0.699999988,0.698054552,-0.09329922034624552
8.44,0.699999988,0.698054552,-0.06805530607016291
8.442,0.699999988,0.698054552,0.09965206043989588
8.444,0.699999988,0.698054552,-0.04559981114110724
8.446,0.699999988,0.698054552,-0.08295373469525959
8.448,0.699999988,0.698054552,-0.07599701162859188
8.45,0.699999988,0.698054552,-0.17234302293729883
8.452,0.699999988,0.698054552,0.10167620759145908
8.454,0.699999988,0.698054552,0.1129259664466531
8.456,0.699999988,0.698054552,0.1606433462347961
8.458,0.699999988,0.698054552,-0.09624437593475667
8.46,0.699999988,0.6980621147548426,-0.21463288748520498
8.462,0.699999988,0.6984315622851852,-0.001086892928315412
8.464,0.699999988,0.698054552,-0.10844077802218512
8.466,0.699999988,0.698054552,0.003088391094602645
8.468,0.699999988,0.698054552,-0.108475945694494
8.47,0.699999988,0.698054552,0.00343719380243815
8.472,0.699999988,0.698054552,-0.019391498656339372
8.474,0.699999988,0.698054552,-0.035943451583850934
8.476,0.699999988,0.698054552,-0.04005997837323526
8.478,0.699999988,0.698054552,-0.021715567975592247
8.48,0.699999988,0.698054552,0.0037850240965163445
8.482,0.699999988,0.698054552,0.0017642177180585297
8.484,0.699999988,0.698054552,-0.02304418365516831
8.486,0.699999988,0.698054552,0.009282156267767409
