time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.188,-0.21517289377324264,-0.3300377806009558,-0.8996282343787335
8.19,-0.17287919097694318,-0.330792189,-0.2882941271667647
8.192,-0.13007991387558096,-0.33078211313920725,0.30230097752041546
8.194,-0.08665214752689067,-0.32923296880424724,0.9106222525720725
8.196,-0.04303777756219323,-0.326175942267808,1.527425245616545
8.198,0.0010946440499285035,-0.32231185655529077,2.2116398577837226
8.2,0.045029061829675573,-0.3169325592875567,2.800774189658228
8.202,0.08881600890954416,-0.3100101040930867,3.4372446234532195
8.204,0.13206571128769745,-0.30237204131110046,3.973528956767932
8.206,0.17513371893001556,-0.2931156723387155,4.635665722761779
8.208,0.21748094600608012,-0.2830156701028728,5.2854835051805935
8.21,0.25883012290028556,-0.2718699276006663,5.643103455203356
8.212,0.2990841331789851,-0.2595978764974964,6.189978813563305
8.214,0.3382926694027662,-0.24615052015741073,6.742410652256778
8.216,0.37610719557680883,-0.23154328887884482,7.204928508512092
8.218,0.41231144255761243,-0.21680490123627486,7.63049508394891
8.22,0.4468721588653017,-0.20070496120071898,8.153007971653686
8.222,0.4799500809574544,-0.1829747022051954,8.519491858946616
8.224,0.5109889512384928,-0.1660905262405154,8.874770351055835
8.226,0.5400250059736373,-0.14765941344834538,9.211002048498518
8.228,0.5668295581679033,-0.12895448805213952,9.389089395542971
8.23,0.5915846176847878,-0.10890166189397188,9.728607183105074
8.232,0.6139120258059594,-0.08934267530572108,9.936846982091776
8.234,0.633808330300867,-0.06901668282553444,10.05828425392601
8.236,0.6511589422888756,-0.04875805245210728,10.301017059448276
8.238,0.6660393781453267,-0.027957142205213666,10.40827619746173
8.24,0.6782438178553714,-0.0076467922447202,10.328183416070756
8.242,0.6877717971708424,0.0138505003419851,10.571238238137708
8.244,0.6945861467479384,0.034734002899224806,10.445682555193798
8.246,0.6986575867570661,0.055830766952415116,10.451360141061455
8.248,0.6999606405098927,0.07622616551226483,10.335849435017385
8.25,0.6985014410894154,0.0969131177843184,10.181031859969375
8.252,0.6942936674312232,0.11722038314824862,9.979640005438494
8.254,0.6873587808050757,0.13657564445529424,9.860923873903904
8.256,0.6777039326468344,0.15616206978608924,9.594135492965522
8.258,0.6653699658700143,0.1749615278526865,9.21649250740351
8.26,0.6504797579337962,0.19251721834909613,8.957121088645396
8.262,0.6328791631025151,0.20946259517845198,8.35961571488366
8.264,0.6128568770972934,0.22559661536824566,7.9721319132635085
8.266,0.5904104105984093,0.24090436792025632,7.5143957670982555
8.268,0.5657453243243243,0.25464730258901125,6.976464198462786
8.27,0.5385306581452074,0.2674814740736767,6.368639821666428
8.272,0.5093885568557808,0.27935328661228864,5.810743305357466
8.274,0.4782480452902227,0.2900616460219361,5.130633799989032
8.276,0.445243228776399,0.29963245533921334,4.600883398068891
8.278,0.4104212434231912,0.30804881552139574,4.1415364471289635
8.28,0.3741356471529566,0.31524700001361516,3.5067351183690434
8.282,0.3362508220705128,0.3210017769601423,2.935794342797509
8.284,0.2972047173541667,0.3255774146025887,2.280865563166467
8.286,0.2566468826362011,0.32865615499070766,1.4611271336197282
8.288,0.21526448627665157,0.33094471233142514,0.9369154914399522
8.29,0.173012568456057,0.331706285,0.45923622346676163
8.292,0.13023671840141182,0.331698245047887,-0.18816017025032925
8.294,0.08664280709915387,0.32976509744484156,-0.8498281100543245
8.296,0.042868677003218884,0.32707222978188316,-1.4777157250995232
8.298,-0.0010859127573346003,0.32322242963028214,-2.0542770944817286
8.3,-0.044880614638865626,0.31747209040078794,-2.806984792222063
8.302,-0.08881509090477893,0.31093203965526284,-3.3240926607528904
8.304,-0.1322207638431279,0.3032490876844365,-3.914802269231485
8.306,-0.17511644385553046,0.2940322317575614,-4.738452936827422
8.308,-0.21719317514371186,0.2841046448104709,-5.281540332695339
8.31,-0.25869229205993804,0.27291695848839975,-5.670908370752171
8.312,-0.2990110071246412,0.2606567250223026,-6.238800322635322
8.314,-0.33828301404027644,0.24706224884923667,-6.774264735513955
8.316,-0.3760811157204724,0.23247009623918483,-7.221499916230962
8.318,-0.412435581289938,0.21749285949194222,-7.577836783119494
8.32,-0.4471327408671912,0.20134583237706868,-7.984840238900107
8.322,-0.48006352341018954,0.18447699009144403,-8.422746056299871
8.324,-0.5109281582847579,0.16705095977850903,-8.888001190679908
8.326,-0.5400369416453765,0.14818597240857653,-9.307431321979749
8.328,-0.566924754127548,0.12977970851495294,-9.513735716688787
8.33,-0.5915803073915369,0.11060577351586831,-9.778566207905385
8.332,-0.613851668508432,0.09071085145905172,-9.969885267184987
8.334,-0.6338181409520858,0.06990392766793985,-10.06760604835641
8.336,-0.6512147615216406,0.049172444594237405,-10.297982221490296
8.338,-0.6660475664489529,0.029239845701637786,-10.342922042575362
8.34,-0.678231609193479,0.008235216766212012,-10.473104576551567
8.342,-0.687773991146635,-0.012938489591039085,-10.491127901263585
