time,u,y,dy
0.188,0.08733289008030934,0.039311963737402415,0.4774561244329312
0.19,0.08853405655894624,0.0400747768107979,0.4554824474912805
0.192,0.08974282911572701,0.04111519998611435,0.4672414266941657
0.194,0.09095231548062664,0.04223268698697371,0.48870371327145845
0.196,0.09217629983714286,0.043094390490710774,0.494506836
0.198,0.09340025228482825,0.04386828310323911,0.4780702858478709
0.2,0.09463222491323055,0.04494198852184525,0.45560300447766655
0.202,0.09587202725143266,0.04607832530736743,0.48409005407367434
0.20400000000000001,0.09711609974178961,0.046940664277372264,0.511534590720073
0.20600000000000002,0.09836145857603032,0.04798993023302451,0.516483307
0.20800000000000002,0.09960642936130425,0.0491218720145287,0.5330941548536499
0.21,0.10087199077122079,0.05026268956006667,0.538459778
