time,u,y,dy
5.974,0.25,0.26531601,0.010990143
5.976,0.25,0.26531601,0.010990143
5.978,0.25,0.26531601,0.010990143
5.98,0.25,0.26531601,-0.006326527517458779
5.982,0.25,0.26531601,0.006423594321479716
5.984,0.25,0.26531601,-0.006363813650671103
5.986,0.25,0.26531601,-0.010990143
5.988,0.25,0.26531601,-0.010990143
5.99,0.25,0.26531601,0.00564943110003556
5.992,0.25,0.26531601,0.010990143
5.994,0.25,0.26531601,-0.005943110902877698
5.996,0.239606976466372,0.26531601,0.023025640506813293
5.998,-0.5,0.26531601,0.015937011755457475
6.0,-0.5,0.26531601,0.010990143
6.002,-0.5,0.26531601,0.010990143
6.0040000000000004,-0.5,0.2647266092489042,-0.02296815724843028
6.006,-0.5,0.2610992871969909,-0.4641051727373454
6.008,-0.5,0.25390485568915494,-1.367487702230601
6.01,-0.5,0.2447545172299043,-2.446186470169378
6.0120000000000005,-0.5,0.23493574203158524,-3.341237323774136
6.014,-0.5,0.22421759158036705,-4.010912205607587
6.016,-0.5,0.21230676153790157,-4.611618986944765
6.018,-0.5,0.19818170673070962,-5.347985281488134
6.0200000000000005,-0.5,0.18147582625167039,-6.242736947799555
6.022,-0.5,0.1641681980692387,-7.079362735482604
6.024,-0.5,0.14559505318601598,-7.843280079487771
6.026,-0.5,0.12654380236759458,-8.448111457031763
6.0280000000000005,-0.5,0.10690362567168459,-8.935137008194026
6.03,-0.5,0.08655713205697421,-9.286499573715385
6.032,-0.5,0.06655053214898103,-9.52185229333099
6.034,-0.5,0.0467562833516854,-9.651217742697527
6.0360000000000005,-0.5,0.02724139151608911,-9.729880665226236
6.038,-0.5,0.008112042799465891,-9.68044853922117
6.04,-0.5,-0.010383747733858455,-9.541645954670605
6.042,-0.5,-0.02870516692630575,-9.438192870515621
6.0440000000000005,-0.5,-0.04707738730292146,-9.333087119775143
6.046,-0.5,-0.06523909132190545,-9.222311620461566
6.048,-0.5,-0.08224314003865307,-9.027509201187812
6.05,-0.5,-0.09848595689666746,-8.738677688888636
6.0520000000000005,-0.5,-0.11362792541095891,-8.396549707848958
6.054,-0.5,-0.12846533987355913,-8.028791659903625
6.056,-0.5,-0.14259548877158315,-7.726517119632322
6.058,-0.5,-0.1561666371997116,-7.42308215780822
6.0600000000000005,-0.5,-0.16899490897103184,-7.1138636551252095
6.062,-0.5,-0.1810499558043843,-6.736351940930882
6.064,-0.5,-0.1922521301895836,-6.375885319170126
6.066,-0.5,-0.20305626920419664,-6.0743335122330935
6.0680000000000005,-0.5,-0.21396717685688982,-5.841269870155508
6.07,-0.5,-0.22449316540722022,-5.603300490212274
6.072,-0.5,-0.2341238684159313,-5.363474676298271
6.074,-0.5,-0.24310023385340063,-5.087037001395338
6.0760000000000005,-0.5,-0.25191926606225307,-4.8511095833917155
6.078,-0.5,-0.25997798385181053,-4.642289740039555
6.08,-0.5,-0.2685880304914416,-4.483052727474705
6.082,-0.5,-0.2766860170965783,-4.318215547306084
6.0840000000000005,-0.5,-0.2842043213688185,-4.157214941957248
6.086,-0.5,-0.29119739833321406,-3.968747181006798
6.088,-0.5,-0.2980091621687898,-3.7725191904394904
6.09,-0.5,-0.30465032487504545,-3.5727341213872257
6.0920000000000005,-0.5,-0.3108567849992859,-3.4424466961337776
6.094,-0.5,-0.3172341279206745,-3.315983381477972
6.096,-0.5,-0.32316479438424534,-3.21746820417258
6.098,-0.5,-0.3286427749373947,-3.0768709945367205
6.1000000000000005,-0.5,-0.33423418224708923,-2.924342408564036
6.102,-0.5,-0.33913242806773175,-2.7937175364618585
6.104,-0.5,-0.34373388612885186,-2.6798208356696014
6.106,-0.5,-0.34847473310610044,-2.566018308373043
6.1080000000000005,-0.5,-0.3531376776132484,-2.4540804406823757
6.11,-0.5,-0.3574538032400336,-2.3433681097195005
6.112,-0.5,-0.36164405036404657,-2.267652407945381
6.114,-0.5,-0.36590317668309,-2.1660511384184913
6.1160000000000005,-0.5,-0.36981559973536077,-2.1079795193689925
6.118,-0.5,-0.37363609558156197,-2.046485523811201
6.12,-0.5,-0.3773897493884867,-1.981607370190098
6.122,-0.5,-0.381179830980616,-1.9500534916772505
6.1240000000000006,-0.5,-0.3846673754611759,-1.894742792937316
6.126,-0.5,-0.3881311277714562,-1.8282233485381914
6.128,-0.5,-0.39157281611190475,-1.7791463240613095
6.13,-0.5,-0.3950075646288032,-1.7351700894584179
6.132000000000001,-0.5,-0.39813847585452816,-1.6913132941176612
6.134,-0.5,-0.4010449480497089,-1.6653837451209135
6.136,-0.5,-0.40431960979359005,-1.6281569963030376
6.138,-0.5,-0.40705726509079315,-1.531879652124458
6.140000000000001,-0.5,-0.4099216897533225,-1.505493164
6.142,-0.5,-0.4129822332430087,-1.4887618005916106
6.144,-0.5,-0.41547116060717715,-1.41589334868687
6.146,-0.5,-0.4180313588474576,-1.39560318
6.148,-0.5,-0.4207161922131148,-1.311384216852459
6.15,-0.5,-0.4227913102960604,-1.2689910664386648
6.152,-0.5,-0.4251936761735992,-1.2156788284366908
6.154,-0.5,-0.4273516485959306,-1.1647549960153538
6.156,-0.5,-0.42949793370762906,-1.1377807484920055
6.158,-0.5,-0.4314836772996429,-1.0687284540435713
6.16,-0.5,-0.43339064805591987,-1.043956757
6.162,-0.5,-0.4350202421046567,-0.9810554627707293
