time,u,y
0.392,1.0,0.9817276
0.394,1.0,0.9817276
0.396,1.0,0.9817276
0.398,1.0,0.9820231222137495
0.4,1.0,0.9818144667126218
0.402,1.0,0.9820219691236438
0.404,1.0,0.98210907
0.406,1.0,0.98210907
0.40800000000000003,1.0,0.98210907
0.41000000000000003,1.0,0.98210907
0.41200000000000003,1.0,0.98210907
0.41400000000000003,1.0,0.98210907
0.41600000000000004,1.0,0.98210907
0.418,1.0,0.98210907
0.42,1.0,0.98210907
0.422,1.0,0.98210907
0.424,1.0,0.98210907
0.426,1.0,0.98210907
0.428,1.0,0.98210907
0.43,1.0,0.98210907
0.432,1.0,0.98210907
0.434,1.0,0.98210907
0.436,1.0,0.9824049924293583
0.438,1.0,0.98249054
0.44,1.0,0.98249054
0.442,1.0,0.9827853347121821
0.444,1.0,0.9831666149609236
0.446,1.0,0.983253479
0.448,1.0,0.983550801877319
0.45,1.0,0.9842282956429845
0.452,1.0,0.9846931772255613
0.454,1.0,0.9850741282072663
0.456,1.0,0.985450629967999
0.458,1.0,0.985542297
0.46,1.0,0.985542297
0.462,1.0,0.9852469369530026
0.464,1.0,0.985160828
0.466,1.0,0.985160828
0.468,1.0,0.985160828
0.47000000000000003,1.0,0.985160828
0.47200000000000003,1.0,0.985160828
0.47400000000000003,1.0,0.985160828
0.47600000000000003,1.0,0.985160828
0.47800000000000004,1.0,0.985160828
0.48,1.0,0.985160828
0.482,1.0,0.9854722018913344
0.484,1.0,0.9852297306689142
0.486,1.0,0.9854758647406426
0.488,1.0,0.985542297
0.49,1.0,0.9852455081277659
0.492,1.0,0.985160828
0.494,1.0,0.985160828
0.496,1.0,0.985160828
0.498,1.0,0.985160828
0.5,1.0,0.985160828
0.502,1.0,0.9854725450147094
0.504,1.0,0.9852309206021659
0.506,1.0,0.9854563747238256
0.508,1.0,0.985542297
0.51,1.0,0.9852541939198841
0.512,1.0,0.985160828
0.514,1.0,0.985160828
0.516,1.0,0.9854551524448975
0.518,1.0,0.9852488976018507
0.52,1.0,0.9854541921402482
0.522,1.0,0.9852590153378208
0.524,1.0,0.985160828
0.526,1.0,0.985160828
0.528,1.0,0.9854589918755534
0.53,1.0,0.985542297
0.532,1.0,0.985542297
0.534,1.0,0.985244007160825
0.536,1.0,0.985160828
0.538,1.0,0.985160828
0.54,1.0,0.985160828
0.542,1.0,0.985160828
0.544,1.0,0.985160828
0.546,1.0,0.9854581737231713
0.548,1.0,0.985542297
0.55,1.0,0.9852457764036138
0.552,1.0,0.9854550770407656
0.554,1.0,0.9852466424891905
0.556,1.0,0.985160828
0.558,1.0,0.9854583029926208
0.56,1.0,0.9852467591019078
0.562,1.0,0.985160828
0.5640000000000001,1.0,0.9854565071337044
0.5660000000000001,1.0,0.9852446612930993
0.5680000000000001,1.0,0.985160828
0.5700000000000001,1.0,0.985160828
0.5720000000000001,1.0,0.985160828
0.5740000000000001,1.0,0.985160828
0.5760000000000001,1.0,0.9854560913713944
0.578,1.0,0.985542297
0.58,1.0,0.985542297
0.582,1.0,0.985542297
0.584,1.0,0.9852469632380331
0.586,1.0,0.985160828
0.588,1.0,0.985160828
0.59,1.0,0.9854499507347749
0.592,1.0,0.985542297
0.594,1.0,0.9852563284444833
0.596,1.0,0.985160828
0.598,1.0,0.985160828
0.6,1.0,0.9854497710455661
0.602,1.0,0.9852481460537438
0.604,1.0,0.985160828
0.606,1.0,0.985160828
0.608,1.0,0.985160828
0.61,1.0,0.985160828
0.612,1.0,0.9854570392718354
0.614,1.0,0.9852467922068188
0.616,1.0,0.985160828
0.618,1.0,0.985160828
0.62,1.0,0.985160828
0.622,1.0,0.985160828
0.624,1.0,0.985160828
0.626,1.0,0.985160828
0.628,1.0,0.985160828
0.63,1.0,0.985160828
0.632,1.0,0.9854573690904637
0.634,1.0,0.9852454017472868
0.636,1.0,0.9854543244766675
0.638,1.0,0.985542297
0.64,1.0,0.985542297
0.642,1.0,0.9852481855534744
0.644,1.0,0.985160828
0.646,1.0,0.985160828
0.648,1.0,0.985160828
0.65,1.0,0.985160828
0.652,1.0,0.9854575059371727
0.654,1.0,0.985542297
0.656,1.0,0.9852504906643209
0.658,1.0,0.985160828
0.66,1.0,0.985160828
0.662,1.0,0.985456503865035
0.664,1.0,0.985542297
0.666,1.0,0.9852454221145138
0.668,1.0,0.985160828
0.67,1.0,0.985160828
0.672,1.0,0.9854537689249941
0.674,1.0,0.985248100842871
0.676,1.0,0.985160828
0.678,1.0,0.9854567703078935
0.68,1.0,0.98524542135292
0.682,1.0,0.9854566158399383
0.684,1.0,0.985245171985132
0.686,1.0,0.9854555995
0.6880000000000001,1.0,0.9852491419290131
0.6900000000000001,1.0,0.985160828
0.6920000000000001,1.0,0.985160828
0.6940000000000001,1.0,0.985160828
0.6960000000000001,1.0,0.9854489205176441
0.6980000000000001,1.0,0.985542297
0.7000000000000001,1.0,0.98524684196711
0.7020000000000001,1.0,0.985160828
0.704,1.0,0.985160828
0.706,1.0,0.985160828
0.708,1.0,0.985160828
0.71,1.0,0.985160828
0.712,1.0,0.985160828
0.714,1.0,0.9854568332721153
0.716,1.0,0.9852466460646158
0.718,1.0,0.985160828
0.72,1.0,0.985160828
0.722,1.0,0.985160828
0.724,1.0,0.985160828
0.726,1.0,0.9854545527585301
0.728,1.0,0.9852462150896312
0.73,1.0,0.985160828
0.732,1.0,0.985160828
0.734,1.0,0.985160828
0.736,1.0,0.985160828
0.738,1.0,0.985160828
0.74,1.0,0.985160828
0.742,1.0,0.9854546578847682
0.744,1.0,0.9852464713513643
0.746,1.0,0.985456321291746
0.748,1.0,0.9852470087051741
0.75,1.0,0.985160828
0.752,1.0,0.985456450644534
0.754,1.0,0.985542297
0.756,1.0,0.985542297
0.758,1.0,0.9852500810637436
0.76,1.0,0.985160828
0.762,1.0,0.9854546775591768
0.764,1.0,0.9852467786637072
0.766,1.0,0.985160828
0.768,1.0,0.985160828
0.77,1.0,0.9854566528053286
0.772,1.0,0.985542297
0.774,1.0,0.9852497756319563
0.776,1.0,0.9854559146128646
0.778,1.0,0.985248876683207
0.78,1.0,0.985160828
0.782,1.0,0.985160828
0.784,1.0,0.985160828
0.786,1.0,0.985160828
0.788,1.0,0.985160828
0.79,1.0,0.985160828
0.792,1.0,0.9854513776365702
0.794,1.0,0.9852536336163767
